State,Fiscal year,Country,Commodity name,Dollar value,Fiscal quarter,Trade type,Fiscal quarter description
DC,2025,Saudi Arabia,Distilled spirits,7021,2,Exports,Fiscal quarter 2
DC,2025,Saudi Arabia,Distilled spirits,0,3,Exports,Fiscal quarter 3
DC,2025,Saudi Arabia,Distilled spirits,7021,0,Exports,Fiscal year total
DE,2022,World,Poultry meat and products (excluding eggs),20495151,1,Exports,Fiscal quarter 1
DE,2022,World,Poultry meat and products (excluding eggs),21113726,2,Exports,Fiscal quarter 2
DE,2022,World,Poultry meat and products (excluding eggs),21337629,3,Exports,Fiscal quarter 3
DE,2022,World,Poultry meat and products (excluding eggs),20737027,4,Exports,Fiscal quarter 4
DE,2022,World,Poultry meat and products (excluding eggs),83683533,0,Exports,Fiscal year total
DE,2022,Canada,Poultry meat and products (excluding eggs),3148237,1,Exports,Fiscal quarter 1
DE,2022,Canada,Poultry meat and products (excluding eggs),5621975,2,Exports,Fiscal quarter 2
DE,2022,Canada,Poultry meat and products (excluding eggs),8061227,3,Exports,Fiscal quarter 3
DE,2022,Canada,Poultry meat and products (excluding eggs),7650927,4,Exports,Fiscal quarter 4
DE,2022,Canada,Poultry meat and products (excluding eggs),24482366,0,Exports,Fiscal year total
DE,2022,Vietnam,Poultry meat and products (excluding eggs),2155496,1,Exports,Fiscal quarter 1
DE,2022,Vietnam,Poultry meat and products (excluding eggs),2558228,2,Exports,Fiscal quarter 2
DE,2022,Vietnam,Poultry meat and products (excluding eggs),4864416,3,Exports,Fiscal quarter 3
DE,2022,Vietnam,Poultry meat and products (excluding eggs),4738734,4,Exports,Fiscal quarter 4
DE,2022,Vietnam,Poultry meat and products (excluding eggs),14316874,0,Exports,Fiscal year total
DE,2022,China,Poultry meat and products (excluding eggs),5778717,1,Exports,Fiscal quarter 1
DE,2022,China,Poultry meat and products (excluding eggs),5320112,2,Exports,Fiscal quarter 2
DE,2022,China,Poultry meat and products (excluding eggs),0,3,Exports,Fiscal quarter 3
DE,2022,China,Poultry meat and products (excluding eggs),0,4,Exports,Fiscal quarter 4
DE,2022,China,Poultry meat and products (excluding eggs),11098829,0,Exports,Fiscal year total
DE,2022,Kazakhstan,Poultry meat and products (excluding eggs),2204532,1,Exports,Fiscal quarter 1
DE,2022,Kazakhstan,Poultry meat and products (excluding eggs),1095320,2,Exports,Fiscal quarter 2
DE,2022,Kazakhstan,Poultry meat and products (excluding eggs),424296,3,Exports,Fiscal quarter 3
DE,2022,Kazakhstan,Poultry meat and products (excluding eggs),0,4,Exports,Fiscal quarter 4
DE,2022,Kazakhstan,Poultry meat and products (excluding eggs),3724148,0,Exports,Fiscal year total
DE,2022,Georgia,Poultry meat and products (excluding eggs),733152,3,Exports,Fiscal quarter 3
DE,2022,Georgia,Poultry meat and products (excluding eggs),2435720,4,Exports,Fiscal quarter 4
DE,2022,Georgia,Poultry meat and products (excluding eggs),3168872,0,Exports,Fiscal year total
DE,2022,World,Fresh fruit,32910721,1,Exports,Fiscal quarter 1
DE,2022,World,Fresh fruit,37527243,2,Exports,Fiscal quarter 2
DE,2022,World,Fresh fruit,37410369,3,Exports,Fiscal quarter 3
DE,2022,World,Fresh fruit,34150318,4,Exports,Fiscal quarter 4
DE,2022,World,Fresh fruit,141998651,0,Exports,Fiscal year total
DE,2022,Canada,Fresh fruit,32890884,1,Exports,Fiscal quarter 1
DE,2022,Canada,Fresh fruit,37463191,2,Exports,Fiscal quarter 2
DE,2022,Canada,Fresh fruit,37280369,3,Exports,Fiscal quarter 3
DE,2022,Canada,Fresh fruit,34055142,4,Exports,Fiscal quarter 4
DE,2022,Canada,Fresh fruit,141689586,0,Exports,Fiscal year total
DE,2022,Vietnam,Fresh fruit,0,1,Exports,Fiscal quarter 1
DE,2022,Vietnam,Fresh fruit,120000,3,Exports,Fiscal quarter 3
DE,2022,Vietnam,Fresh fruit,0,4,Exports,Fiscal quarter 4
DE,2022,Vietnam,Fresh fruit,120000,0,Exports,Fiscal year total
DE,2022,China,Fresh fruit,43020,4,Exports,Fiscal quarter 4
DE,2022,China,Fresh fruit,43020,0,Exports,Fiscal year total
DE,2022,Costa Rica,Fresh fruit,17280,1,Exports,Fiscal quarter 1
DE,2022,Costa Rica,Fresh fruit,19600,4,Exports,Fiscal quarter 4
DE,2022,Costa Rica,Fresh fruit,36880,0,Exports,Fiscal year total
DE,2022,Philippines,Fresh fruit,36015,2,Exports,Fiscal quarter 2
DE,2022,Philippines,Fresh fruit,0,3,Exports,Fiscal quarter 3
DE,2022,Philippines,Fresh fruit,0,4,Exports,Fiscal quarter 4
DE,2022,Philippines,Fresh fruit,36015,0,Exports,Fiscal year total
DE,2022,World,Fruit and vegetable juices,3706575,1,Exports,Fiscal quarter 1
DE,2022,World,Fruit and vegetable juices,973717,2,Exports,Fiscal quarter 2
DE,2022,World,Fruit and vegetable juices,3346796,3,Exports,Fiscal quarter 3
DE,2022,World,Fruit and vegetable juices,2897696,4,Exports,Fiscal quarter 4
DE,2022,World,Fruit and vegetable juices,10924784,0,Exports,Fiscal year total
DE,2022,Canada,Fruit and vegetable juices,3706575,1,Exports,Fiscal quarter 1
DE,2022,Canada,Fruit and vegetable juices,650512,2,Exports,Fiscal quarter 2
DE,2022,Canada,Fruit and vegetable juices,3346796,3,Exports,Fiscal quarter 3
DE,2022,Canada,Fruit and vegetable juices,2897696,4,Exports,Fiscal quarter 4
DE,2022,Canada,Fruit and vegetable juices,10601579,0,Exports,Fiscal year total
DE,2022,Costa Rica,Fruit and vegetable juices,0,1,Exports,Fiscal quarter 1
DE,2022,Costa Rica,Fruit and vegetable juices,284938,2,Exports,Fiscal quarter 2
DE,2022,Costa Rica,Fruit and vegetable juices,0,3,Exports,Fiscal quarter 3
DE,2022,Costa Rica,Fruit and vegetable juices,0,4,Exports,Fiscal quarter 4
DE,2022,Costa Rica,Fruit and vegetable juices,284938,0,Exports,Fiscal year total
DE,2022,Honduras,Fruit and vegetable juices,0,1,Exports,Fiscal quarter 1
DE,2022,Honduras,Fruit and vegetable juices,38267,2,Exports,Fiscal quarter 2
DE,2022,Honduras,Fruit and vegetable juices,0,3,Exports,Fiscal quarter 3
DE,2022,Honduras,Fruit and vegetable juices,0,4,Exports,Fiscal quarter 4
DE,2022,Honduras,Fruit and vegetable juices,38267,0,Exports,Fiscal year total
DE,2022,Jamaica,Fruit and vegetable juices,0,1,Exports,Fiscal quarter 1
DE,2022,Jamaica,Fruit and vegetable juices,0,0,Exports,Fiscal year total
DE,2022,Japan,Fruit and vegetable juices,0,1,Exports,Fiscal quarter 1
DE,2022,Japan,Fruit and vegetable juices,0,0,Exports,Fiscal year total
DE,2022,World,Food preparations,5322041,1,Exports,Fiscal quarter 1
DE,2022,World,Food preparations,2791794,2,Exports,Fiscal quarter 2
DE,2022,World,Food preparations,2758047,3,Exports,Fiscal quarter 3
DE,2022,World,Food preparations,3579346,4,Exports,Fiscal quarter 4
DE,2022,World,Food preparations,14451228,0,Exports,Fiscal year total
DE,2022,Canada,Food preparations,1215929,1,Exports,Fiscal quarter 1
DE,2022,Canada,Food preparations,1735668,2,Exports,Fiscal quarter 2
DE,2022,Canada,Food preparations,2052089,3,Exports,Fiscal quarter 3
DE,2022,Canada,Food preparations,925888,4,Exports,Fiscal quarter 4
DE,2022,Canada,Food preparations,5929574,0,Exports,Fiscal year total
DE,2022,United Arab Emirates,Food preparations,2362181,1,Exports,Fiscal quarter 1
DE,2022,United Arab Emirates,Food preparations,38919,2,Exports,Fiscal quarter 2
DE,2022,United Arab Emirates,Food preparations,66654,3,Exports,Fiscal quarter 3
DE,2022,United Arab Emirates,Food preparations,915113,4,Exports,Fiscal quarter 4
DE,2022,United Arab Emirates,Food preparations,3382867,0,Exports,Fiscal year total
DE,2022,Mexico,Food preparations,7973,1,Exports,Fiscal quarter 1
DE,2022,Mexico,Food preparations,50462,2,Exports,Fiscal quarter 2
DE,2022,Mexico,Food preparations,85497,3,Exports,Fiscal quarter 3
DE,2022,Mexico,Food preparations,1020719,4,Exports,Fiscal quarter 4
DE,2022,Mexico,Food preparations,1164651,0,Exports,Fiscal year total
DE,2022,Argentina,Food preparations,260452,1,Exports,Fiscal quarter 1
DE,2022,Argentina,Food preparations,280691,2,Exports,Fiscal quarter 2
DE,2022,Argentina,Food preparations,146334,3,Exports,Fiscal quarter 3
DE,2022,Argentina,Food preparations,44249,4,Exports,Fiscal quarter 4
DE,2022,Argentina,Food preparations,731726,0,Exports,Fiscal year total
DE,2022,China,Food preparations,398509,1,Exports,Fiscal quarter 1
DE,2022,China,Food preparations,139801,2,Exports,Fiscal quarter 2
DE,2022,China,Food preparations,8068,3,Exports,Fiscal quarter 3
DE,2022,China,Food preparations,0,4,Exports,Fiscal quarter 4
DE,2022,China,Food preparations,546378,0,Exports,Fiscal year total
DE,2022,World,Wine and related products,3694500,1,Exports,Fiscal quarter 1
DE,2022,World,Wine and related products,6184419,2,Exports,Fiscal quarter 2
DE,2022,World,Wine and related products,1663109,3,Exports,Fiscal quarter 3
DE,2022,World,Wine and related products,376464,4,Exports,Fiscal quarter 4
DE,2022,World,Wine and related products,11918492,0,Exports,Fiscal year total
DE,2022,Hong Kong,Wine and related products,495461,1,Exports,Fiscal quarter 1
DE,2022,Hong Kong,Wine and related products,4180422,2,Exports,Fiscal quarter 2
DE,2022,Hong Kong,Wine and related products,402175,3,Exports,Fiscal quarter 3
DE,2022,Hong Kong,Wine and related products,296550,4,Exports,Fiscal quarter 4
DE,2022,Hong Kong,Wine and related products,5374608,0,Exports,Fiscal year total
DE,2022,Denmark,Wine and related products,1947845,1,Exports,Fiscal quarter 1
DE,2022,Denmark,Wine and related products,1081834,2,Exports,Fiscal quarter 2
DE,2022,Denmark,Wine and related products,889189,3,Exports,Fiscal quarter 3
DE,2022,Denmark,Wine and related products,0,4,Exports,Fiscal quarter 4
DE,2022,Denmark,Wine and related products,3918868,0,Exports,Fiscal year total
DE,2022,Switzerland,Wine and related products,333292,1,Exports,Fiscal quarter 1
DE,2022,Switzerland,Wine and related products,365684,2,Exports,Fiscal quarter 2
DE,2022,Switzerland,Wine and related products,62592,3,Exports,Fiscal quarter 3
DE,2022,Switzerland,Wine and related products,28334,4,Exports,Fiscal quarter 4
DE,2022,Switzerland,Wine and related products,789902,0,Exports,Fiscal year total
DE,2022,Singapore,Wine and related products,232487,1,Exports,Fiscal quarter 1
DE,2022,Singapore,Wine and related products,323952,2,Exports,Fiscal quarter 2
DE,2022,Singapore,Wine and related products,157621,3,Exports,Fiscal quarter 3
DE,2022,Singapore,Wine and related products,9082,4,Exports,Fiscal quarter 4
DE,2022,Singapore,Wine and related products,723142,0,Exports,Fiscal year total
DE,2022,Japan,Wine and related products,356394,1,Exports,Fiscal quarter 1
DE,2022,Japan,Wine and related products,75565,2,Exports,Fiscal quarter 2
DE,2022,Japan,Wine and related products,33876,3,Exports,Fiscal quarter 3
DE,2022,Japan,Wine and related products,12010,4,Exports,Fiscal quarter 4
DE,2022,Japan,Wine and related products,477845,0,Exports,Fiscal year total
DE,2023,World,"Other feeds, meals, and fodders",2944108,1,Exports,Fiscal quarter 1
DE,2023,World,"Other feeds, meals, and fodders",4140861,2,Exports,Fiscal quarter 2
DE,2023,World,"Other feeds, meals, and fodders",865935,3,Exports,Fiscal quarter 3
DE,2023,World,"Other feeds, meals, and fodders",1851810,4,Exports,Fiscal quarter 4
DE,2023,World,"Other feeds, meals, and fodders",9802714,0,Exports,Fiscal year total
DE,2023,Chile,"Other feeds, meals, and fodders",283755,1,Exports,Fiscal quarter 1
DE,2023,Chile,"Other feeds, meals, and fodders",1264773,2,Exports,Fiscal quarter 2
DE,2023,Chile,"Other feeds, meals, and fodders",286824,3,Exports,Fiscal quarter 3
DE,2023,Chile,"Other feeds, meals, and fodders",749551,4,Exports,Fiscal quarter 4
DE,2023,Chile,"Other feeds, meals, and fodders",2584903,0,Exports,Fiscal year total
DE,2023,Ecuador,"Other feeds, meals, and fodders",748449,1,Exports,Fiscal quarter 1
DE,2023,Ecuador,"Other feeds, meals, and fodders",1350607,2,Exports,Fiscal quarter 2
DE,2023,Ecuador,"Other feeds, meals, and fodders",0,3,Exports,Fiscal quarter 3
DE,2023,Ecuador,"Other feeds, meals, and fodders",0,4,Exports,Fiscal quarter 4
DE,2023,Ecuador,"Other feeds, meals, and fodders",2099056,0,Exports,Fiscal year total
DE,2023,Russia,"Other feeds, meals, and fodders",763527,1,Exports,Fiscal quarter 1
DE,2023,Russia,"Other feeds, meals, and fodders",893133,2,Exports,Fiscal quarter 2
DE,2023,Russia,"Other feeds, meals, and fodders",186348,3,Exports,Fiscal quarter 3
DE,2023,Russia,"Other feeds, meals, and fodders",0,4,Exports,Fiscal quarter 4
DE,2023,Russia,"Other feeds, meals, and fodders",1843008,0,Exports,Fiscal year total
DE,2023,Vietnam,"Other feeds, meals, and fodders",1092277,1,Exports,Fiscal quarter 1
DE,2023,Vietnam,"Other feeds, meals, and fodders",148103,2,Exports,Fiscal quarter 2
DE,2023,Vietnam,"Other feeds, meals, and fodders",0,3,Exports,Fiscal quarter 3
DE,2023,Vietnam,"Other feeds, meals, and fodders",0,4,Exports,Fiscal quarter 4
DE,2023,Vietnam,"Other feeds, meals, and fodders",1240380,0,Exports,Fiscal year total
DE,2023,China,"Other feeds, meals, and fodders",0,1,Exports,Fiscal quarter 1
DE,2023,China,"Other feeds, meals, and fodders",128913,3,Exports,Fiscal quarter 3
DE,2023,China,"Other feeds, meals, and fodders",937901,4,Exports,Fiscal quarter 4
DE,2023,China,"Other feeds, meals, and fodders",1066814,0,Exports,Fiscal year total
DE,2023,World,Poultry meat and products (excluding eggs),22561202,1,Exports,Fiscal quarter 1
DE,2023,World,Poultry meat and products (excluding eggs),20359500,2,Exports,Fiscal quarter 2
DE,2023,World,Poultry meat and products (excluding eggs),15710156,3,Exports,Fiscal quarter 3
DE,2023,World,Poultry meat and products (excluding eggs),15163947,4,Exports,Fiscal quarter 4
DE,2023,World,Poultry meat and products (excluding eggs),73794805,0,Exports,Fiscal year total
DE,2023,Canada,Poultry meat and products (excluding eggs),6594291,1,Exports,Fiscal quarter 1
DE,2023,Canada,Poultry meat and products (excluding eggs),5244853,2,Exports,Fiscal quarter 2
DE,2023,Canada,Poultry meat and products (excluding eggs),3930069,3,Exports,Fiscal quarter 3
DE,2023,Canada,Poultry meat and products (excluding eggs),4990146,4,Exports,Fiscal quarter 4
DE,2023,Canada,Poultry meat and products (excluding eggs),20759359,0,Exports,Fiscal year total
DE,2023,Vietnam,Poultry meat and products (excluding eggs),6011121,1,Exports,Fiscal quarter 1
DE,2023,Vietnam,Poultry meat and products (excluding eggs),5345829,2,Exports,Fiscal quarter 2
DE,2023,Vietnam,Poultry meat and products (excluding eggs),3476770,3,Exports,Fiscal quarter 3
DE,2023,Vietnam,Poultry meat and products (excluding eggs),4911528,4,Exports,Fiscal quarter 4
DE,2023,Vietnam,Poultry meat and products (excluding eggs),19745248,0,Exports,Fiscal year total
DE,2023,Georgia,Poultry meat and products (excluding eggs),2293420,1,Exports,Fiscal quarter 1
DE,2023,Georgia,Poultry meat and products (excluding eggs),853736,2,Exports,Fiscal quarter 2
DE,2023,Georgia,Poultry meat and products (excluding eggs),440684,3,Exports,Fiscal quarter 3
DE,2023,Georgia,Poultry meat and products (excluding eggs),217254,4,Exports,Fiscal quarter 4
DE,2023,Georgia,Poultry meat and products (excluding eggs),3805094,0,Exports,Fiscal year total
DE,2023,Colombia,Poultry meat and products (excluding eggs),840624,1,Exports,Fiscal quarter 1
DE,2023,Colombia,Poultry meat and products (excluding eggs),493553,2,Exports,Fiscal quarter 2
DE,2023,Colombia,Poultry meat and products (excluding eggs),383038,3,Exports,Fiscal quarter 3
DE,2023,Colombia,Poultry meat and products (excluding eggs),816084,4,Exports,Fiscal quarter 4
DE,2023,Colombia,Poultry meat and products (excluding eggs),2533299,0,Exports,Fiscal year total
DE,2023,Philippines,Poultry meat and products (excluding eggs),820824,1,Exports,Fiscal quarter 1
DE,2023,Philippines,Poultry meat and products (excluding eggs),1381682,2,Exports,Fiscal quarter 2
DE,2023,Philippines,Poultry meat and products (excluding eggs),89586,3,Exports,Fiscal quarter 3
DE,2023,Philippines,Poultry meat and products (excluding eggs),119154,4,Exports,Fiscal quarter 4
DE,2023,Philippines,Poultry meat and products (excluding eggs),2411246,0,Exports,Fiscal year total
DE,2023,World,Fresh fruit,40065915,1,Exports,Fiscal quarter 1
DE,2023,World,Fresh fruit,46013463,2,Exports,Fiscal quarter 2
DE,2023,World,Fresh fruit,39381853,3,Exports,Fiscal quarter 3
DE,2023,World,Fresh fruit,35016101,4,Exports,Fiscal quarter 4
DE,2023,World,Fresh fruit,160477332,0,Exports,Fiscal year total
DE,2023,Canada,Fresh fruit,39901560,1,Exports,Fiscal quarter 1
DE,2023,Canada,Fresh fruit,45922124,2,Exports,Fiscal quarter 2
DE,2023,Canada,Fresh fruit,39347431,3,Exports,Fiscal quarter 3
DE,2023,Canada,Fresh fruit,34944658,4,Exports,Fiscal quarter 4
DE,2023,Canada,Fresh fruit,160115773,0,Exports,Fiscal year total
DE,2023,Costa Rica,Fresh fruit,47715,1,Exports,Fiscal quarter 1
DE,2023,Costa Rica,Fresh fruit,21630,2,Exports,Fiscal quarter 2
DE,2023,Costa Rica,Fresh fruit,0,3,Exports,Fiscal quarter 3
DE,2023,Costa Rica,Fresh fruit,18672,4,Exports,Fiscal quarter 4
DE,2023,Costa Rica,Fresh fruit,88017,0,Exports,Fiscal year total
DE,2023,Guatemala,Fresh fruit,43120,1,Exports,Fiscal quarter 1
DE,2023,Guatemala,Fresh fruit,29709,2,Exports,Fiscal quarter 2
DE,2023,Guatemala,Fresh fruit,4422,3,Exports,Fiscal quarter 3
DE,2023,Guatemala,Fresh fruit,2771,4,Exports,Fiscal quarter 4
DE,2023,Guatemala,Fresh fruit,80022,0,Exports,Fiscal year total
DE,2023,Japan,Fresh fruit,50000,4,Exports,Fiscal quarter 4
DE,2023,Japan,Fresh fruit,50000,0,Exports,Fiscal year total
DE,2023,Taiwan,Fresh fruit,50000,1,Exports,Fiscal quarter 1
DE,2023,Taiwan,Fresh fruit,50000,0,Exports,Fiscal year total
DE,2023,World,Fruit and vegetable juices,2690763,1,Exports,Fiscal quarter 1
DE,2023,World,Fruit and vegetable juices,4043994,2,Exports,Fiscal quarter 2
DE,2023,World,Fruit and vegetable juices,3922304,3,Exports,Fiscal quarter 3
DE,2023,World,Fruit and vegetable juices,2696750,4,Exports,Fiscal quarter 4
DE,2023,World,Fruit and vegetable juices,13353811,0,Exports,Fiscal year total
DE,2023,Canada,Fruit and vegetable juices,2600274,1,Exports,Fiscal quarter 1
DE,2023,Canada,Fruit and vegetable juices,3989770,2,Exports,Fiscal quarter 2
DE,2023,Canada,Fruit and vegetable juices,3892650,3,Exports,Fiscal quarter 3
DE,2023,Canada,Fruit and vegetable juices,2696750,4,Exports,Fiscal quarter 4
DE,2023,Canada,Fruit and vegetable juices,13179444,0,Exports,Fiscal year total
DE,2023,Costa Rica,Fruit and vegetable juices,90489,1,Exports,Fiscal quarter 1
DE,2023,Costa Rica,Fruit and vegetable juices,54224,2,Exports,Fiscal quarter 2
DE,2023,Costa Rica,Fruit and vegetable juices,0,3,Exports,Fiscal quarter 3
DE,2023,Costa Rica,Fruit and vegetable juices,0,4,Exports,Fiscal quarter 4
DE,2023,Costa Rica,Fruit and vegetable juices,144713,0,Exports,Fiscal year total
DE,2023,Honduras,Fruit and vegetable juices,0,1,Exports,Fiscal quarter 1
DE,2023,Honduras,Fruit and vegetable juices,17414,3,Exports,Fiscal quarter 3
DE,2023,Honduras,Fruit and vegetable juices,0,4,Exports,Fiscal quarter 4
DE,2023,Honduras,Fruit and vegetable juices,17414,0,Exports,Fiscal year total
DE,2023,Mexico,Fruit and vegetable juices,12240,3,Exports,Fiscal quarter 3
DE,2023,Mexico,Fruit and vegetable juices,0,4,Exports,Fiscal quarter 4
DE,2023,Mexico,Fruit and vegetable juices,12240,0,Exports,Fiscal year total
DE,2023,World,Food preparations,3675424,1,Exports,Fiscal quarter 1
DE,2023,World,Food preparations,5671415,2,Exports,Fiscal quarter 2
DE,2023,World,Food preparations,4495307,3,Exports,Fiscal quarter 3
DE,2023,World,Food preparations,3488603,4,Exports,Fiscal quarter 4
DE,2023,World,Food preparations,17330749,0,Exports,Fiscal year total
DE,2023,Canada,Food preparations,1815324,1,Exports,Fiscal quarter 1
DE,2023,Canada,Food preparations,1096835,2,Exports,Fiscal quarter 2
DE,2023,Canada,Food preparations,1308908,3,Exports,Fiscal quarter 3
DE,2023,Canada,Food preparations,1652404,4,Exports,Fiscal quarter 4
DE,2023,Canada,Food preparations,5873471,0,Exports,Fiscal year total
DE,2023,Mexico,Food preparations,579601,1,Exports,Fiscal quarter 1
DE,2023,Mexico,Food preparations,1783131,2,Exports,Fiscal quarter 2
DE,2023,Mexico,Food preparations,1756607,3,Exports,Fiscal quarter 3
DE,2023,Mexico,Food preparations,679506,4,Exports,Fiscal quarter 4
DE,2023,Mexico,Food preparations,4798845,0,Exports,Fiscal year total
DE,2023,Latvia,Food preparations,370539,1,Exports,Fiscal quarter 1
DE,2023,Latvia,Food preparations,1149623,2,Exports,Fiscal quarter 2
DE,2023,Latvia,Food preparations,0,3,Exports,Fiscal quarter 3
DE,2023,Latvia,Food preparations,0,4,Exports,Fiscal quarter 4
DE,2023,Latvia,Food preparations,1520162,0,Exports,Fiscal year total
DE,2023,Russia,Food preparations,375028,1,Exports,Fiscal quarter 1
DE,2023,Russia,Food preparations,324522,2,Exports,Fiscal quarter 2
DE,2023,Russia,Food preparations,280040,3,Exports,Fiscal quarter 3
DE,2023,Russia,Food preparations,235339,4,Exports,Fiscal quarter 4
DE,2023,Russia,Food preparations,1214929,0,Exports,Fiscal year total
DE,2023,Poland,Food preparations,94829,1,Exports,Fiscal quarter 1
DE,2023,Poland,Food preparations,199088,2,Exports,Fiscal quarter 2
DE,2023,Poland,Food preparations,178828,3,Exports,Fiscal quarter 3
DE,2023,Poland,Food preparations,207810,4,Exports,Fiscal quarter 4
DE,2023,Poland,Food preparations,680555,0,Exports,Fiscal year total
DE,2024,World,Poultry meat and products (excluding eggs),16319416,1,Exports,Fiscal quarter 1
DE,2024,World,Poultry meat and products (excluding eggs),22553416,2,Exports,Fiscal quarter 2
DE,2024,World,Poultry meat and products (excluding eggs),34266175,3,Exports,Fiscal quarter 3
DE,2024,World,Poultry meat and products (excluding eggs),33740977,4,Exports,Fiscal quarter 4
DE,2024,World,Poultry meat and products (excluding eggs),106879984,0,Exports,Fiscal year total
DE,2024,Canada,Poultry meat and products (excluding eggs),5679975,1,Exports,Fiscal quarter 1
DE,2024,Canada,Poultry meat and products (excluding eggs),3162643,2,Exports,Fiscal quarter 2
DE,2024,Canada,Poultry meat and products (excluding eggs),11952819,3,Exports,Fiscal quarter 3
DE,2024,Canada,Poultry meat and products (excluding eggs),11369346,4,Exports,Fiscal quarter 4
DE,2024,Canada,Poultry meat and products (excluding eggs),32164783,0,Exports,Fiscal year total
DE,2024,China,Poultry meat and products (excluding eggs),900308,1,Exports,Fiscal quarter 1
DE,2024,China,Poultry meat and products (excluding eggs),6091777,2,Exports,Fiscal quarter 2
DE,2024,China,Poultry meat and products (excluding eggs),11218264,3,Exports,Fiscal quarter 3
DE,2024,China,Poultry meat and products (excluding eggs),13161909,4,Exports,Fiscal quarter 4
DE,2024,China,Poultry meat and products (excluding eggs),31372258,0,Exports,Fiscal year total
DE,2024,Vietnam,Poultry meat and products (excluding eggs),3170178,1,Exports,Fiscal quarter 1
DE,2024,Vietnam,Poultry meat and products (excluding eggs),5728589,2,Exports,Fiscal quarter 2
DE,2024,Vietnam,Poultry meat and products (excluding eggs),3979493,3,Exports,Fiscal quarter 3
DE,2024,Vietnam,Poultry meat and products (excluding eggs),2653113,4,Exports,Fiscal quarter 4
DE,2024,Vietnam,Poultry meat and products (excluding eggs),15531373,0,Exports,Fiscal year total
DE,2024,Ghana,Poultry meat and products (excluding eggs),708585,1,Exports,Fiscal quarter 1
DE,2024,Ghana,Poultry meat and products (excluding eggs),1543716,2,Exports,Fiscal quarter 2
DE,2024,Ghana,Poultry meat and products (excluding eggs),1847544,3,Exports,Fiscal quarter 3
DE,2024,Ghana,Poultry meat and products (excluding eggs),2529597,4,Exports,Fiscal quarter 4
DE,2024,Ghana,Poultry meat and products (excluding eggs),6629442,0,Exports,Fiscal year total
DE,2024,Taiwan,Poultry meat and products (excluding eggs),537640,1,Exports,Fiscal quarter 1
DE,2024,Taiwan,Poultry meat and products (excluding eggs),544319,2,Exports,Fiscal quarter 2
DE,2024,Taiwan,Poultry meat and products (excluding eggs),84853,3,Exports,Fiscal quarter 3
DE,2024,Taiwan,Poultry meat and products (excluding eggs),1007512,4,Exports,Fiscal quarter 4
DE,2024,Taiwan,Poultry meat and products (excluding eggs),2174324,0,Exports,Fiscal year total
DE,2024,World,Fresh fruit,38157522,1,Exports,Fiscal quarter 1
DE,2024,World,Fresh fruit,38346842,2,Exports,Fiscal quarter 2
DE,2024,World,Fresh fruit,38970780,3,Exports,Fiscal quarter 3
DE,2024,World,Fresh fruit,35278155,4,Exports,Fiscal quarter 4
DE,2024,World,Fresh fruit,150753299,0,Exports,Fiscal year total
DE,2024,Canada,Fresh fruit,37850841,1,Exports,Fiscal quarter 1
DE,2024,Canada,Fresh fruit,38088409,2,Exports,Fiscal quarter 2
DE,2024,Canada,Fresh fruit,38923504,3,Exports,Fiscal quarter 3
DE,2024,Canada,Fresh fruit,35225827,4,Exports,Fiscal quarter 4
DE,2024,Canada,Fresh fruit,150088581,0,Exports,Fiscal year total
DE,2024,Guatemala,Fresh fruit,158162,1,Exports,Fiscal quarter 1
DE,2024,Guatemala,Fresh fruit,135155,2,Exports,Fiscal quarter 2
DE,2024,Guatemala,Fresh fruit,8624,3,Exports,Fiscal quarter 3
DE,2024,Guatemala,Fresh fruit,2846,4,Exports,Fiscal quarter 4
DE,2024,Guatemala,Fresh fruit,304787,0,Exports,Fiscal year total
DE,2024,Dominican Republic,Fresh fruit,58000,2,Exports,Fiscal quarter 2
DE,2024,Dominican Republic,Fresh fruit,24990,3,Exports,Fiscal quarter 3
DE,2024,Dominican Republic,Fresh fruit,0,4,Exports,Fiscal quarter 4
DE,2024,Dominican Republic,Fresh fruit,82990,0,Exports,Fiscal year total
DE,2024,Costa Rica,Fresh fruit,8727,1,Exports,Fiscal quarter 1
DE,2024,Costa Rica,Fresh fruit,49482,4,Exports,Fiscal quarter 4
DE,2024,Costa Rica,Fresh fruit,58209,0,Exports,Fiscal year total
DE,2024,Singapore,Fresh fruit,40000,1,Exports,Fiscal quarter 1
DE,2024,Singapore,Fresh fruit,40000,0,Exports,Fiscal year total
DE,2024,World,Fruit and vegetable juices,2251845,1,Exports,Fiscal quarter 1
DE,2024,World,Fruit and vegetable juices,2160078,2,Exports,Fiscal quarter 2
DE,2024,World,Fruit and vegetable juices,3251892,3,Exports,Fiscal quarter 3
DE,2024,World,Fruit and vegetable juices,2683156,4,Exports,Fiscal quarter 4
DE,2024,World,Fruit and vegetable juices,10346971,0,Exports,Fiscal year total
DE,2024,Canada,Fruit and vegetable juices,2211405,1,Exports,Fiscal quarter 1
DE,2024,Canada,Fruit and vegetable juices,2160078,2,Exports,Fiscal quarter 2
DE,2024,Canada,Fruit and vegetable juices,3251892,3,Exports,Fiscal quarter 3
DE,2024,Canada,Fruit and vegetable juices,2683156,4,Exports,Fiscal quarter 4
DE,2024,Canada,Fruit and vegetable juices,10306531,0,Exports,Fiscal year total
DE,2024,Turkey,Fruit and vegetable juices,25800,1,Exports,Fiscal quarter 1
DE,2024,Turkey,Fruit and vegetable juices,25800,0,Exports,Fiscal year total
