"commodity_desc","geography_desc","attribute_desc","unit_desc","year_id","month_id","month_desc","amount"
"Broilers","Northeast","Breast, ribs on","Cents per pound",2008,3,"March",87
"Broilers","Northeast","Breast, ribs on","Cents per pound",2008,4,"April",85.82
"Broilers","Northeast","Breast, ribs on","Cents per pound",2008,5,"May",88.36
"Broilers","Northeast","Breast, ribs on","Cents per pound",2008,6,"June",86.93
"Broilers","Northeast","Breast, ribs on","Cents per pound",2008,7,"July",81.89
"Broilers","Northeast","Breast, ribs on","Cents per pound",2008,8,"August",73.98
"Broilers","Northeast","Breast, ribs on","Cents per pound",2008,9,"September",69.7
"Broilers","Northeast","Breast, ribs on","Cents per pound",2008,10,"October",70.71
"Broilers","Northeast","Breast, ribs on","Cents per pound",2008,11,"November",67.84
"Broilers","Northeast","Breast, ribs on","Cents per pound",2008,12,"December",70.6
"Broilers","Northeast","Breast, ribs on","Cents per pound",2009,1,"January",77.33
"Broilers","Northeast","Breast, ribs on","Cents per pound",2009,2,"February",80.7
"Broilers","Northeast","Breast, ribs on","Cents per pound",2009,3,"March",81.43
"Broilers","Northeast","Breast, ribs on","Cents per pound",2009,4,"April",82.34
"Broilers","Northeast","Breast, ribs on","Cents per pound",2009,5,"May",91.43
"Broilers","Northeast","Breast, ribs on","Cents per pound",2009,6,"June",97.67
"Broilers","Northeast","Breast, ribs on","Cents per pound",2009,7,"July",101.38
"Broilers","Northeast","Breast, ribs on","Cents per pound",2009,8,"August",94.18
"Broilers","Northeast","Breast, ribs on","Cents per pound",2009,9,"September",85.75
"Broilers","Northeast","Breast, ribs on","Cents per pound",2009,10,"October",77.41
"Broilers","Northeast","Breast, ribs on","Cents per pound",2009,11,"November",75.21
"Broilers","Northeast","Breast, ribs on","Cents per pound",2009,12,"December",78.76
"Broilers","Northeast","Breast, ribs on","Cents per pound",2010,1,"January",85.39
"Broilers","Northeast","Breast, ribs on","Cents per pound",2010,2,"February",88.5
"Broilers","Northeast","Breast, ribs on","Cents per pound",2010,3,"March",92.18
"Broilers","Northeast","Breast, ribs on","Cents per pound",2010,4,"April",98.27
"Broilers","Northeast","Breast, ribs on","Cents per pound",2010,5,"May",108.66
"Broilers","Northeast","Breast, ribs on","Cents per pound",2010,6,"June",108.2
"Broilers","Northeast","Breast, ribs on","Cents per pound",2010,7,"July",107.36
"Broilers","Northeast","Breast, ribs on","Cents per pound",2010,8,"August",108.95
"Broilers","Northeast","Breast, ribs on","Cents per pound",2010,9,"September",113.57
"Broilers","Northeast","Breast, ribs on","Cents per pound",2010,10,"October",91.81
"Broilers","Northeast","Breast, ribs on","Cents per pound",2010,11,"November",78.1
"Broilers","Northeast","Breast, ribs on","Cents per pound",2010,12,"December",82.41
"Broilers","Northeast","Breast, ribs on","Cents per pound",2011,1,"January",84.95
"Broilers","Northeast","Breast, ribs on","Cents per pound",2011,2,"February",82.31
"Broilers","Northeast","Breast, ribs on","Cents per pound",2011,3,"March",92.15
"Broilers","Northeast","Breast, ribs on","Cents per pound",2011,4,"April",98.73
"Broilers","Northeast","Breast, ribs on","Cents per pound",2011,5,"May",99.1
"Broilers","Northeast","Breast, ribs on","Cents per pound",2011,6,"June",97.73
"Broilers","Northeast","Breast, ribs on","Cents per pound",2011,7,"July",93.32
"Broilers","Northeast","Breast, ribs on","Cents per pound",2011,8,"August",93.22
"Broilers","Northeast","Breast, ribs on","Cents per pound",2011,9,"September",94.3
"Broilers","Northeast","Breast, ribs on","Cents per pound",2011,10,"October",87.55
"Broilers","Northeast","Breast, ribs on","Cents per pound",2011,11,"November",88.96
"Broilers","Northeast","Breast, ribs on","Cents per pound",2011,12,"December",89.76
"Broilers","Northeast","Breast, ribs on","Cents per pound",2012,1,"January",97.43
"Broilers","Northeast","Breast, ribs on","Cents per pound",2012,2,"February",102.53
"Broilers","Northeast","Breast, ribs on","Cents per pound",2012,3,"March",110.07
"Broilers","Northeast","Breast, ribs on","Cents per pound",2012,4,"April",110.48
"Broilers","Northeast","Breast, ribs on","Cents per pound",2012,5,"May",114.65
"Broilers","Northeast","Breast, ribs on","Cents per pound",2012,6,"June",112.75
"Broilers","Northeast","Breast, ribs on","Cents per pound",2012,7,"July",108.24
"Broilers","Northeast","Breast, ribs on","Cents per pound",2012,8,"August",108.56
"Broilers","Northeast","Breast, ribs on","Cents per pound",2012,9,"September",108.92
"Broilers","Northeast","Breast, ribs on","Cents per pound",2012,10,"October",107.72
"Broilers","Northeast","Breast, ribs on","Cents per pound",2012,11,"November",107.74
"Broilers","Northeast","Breast, ribs on","Cents per pound",2012,12,"December",103.5
"Broilers","Northeast","Breast, ribs on","Cents per pound",2013,1,"January",109.57
"Broilers","Northeast","Breast, ribs on","Cents per pound",2013,2,"February",116.28
"Broilers","Northeast","Breast, ribs on","Cents per pound",2013,3,"March",120.5
"Broilers","Northeast","Breast, ribs on","Cents per pound",2013,4,"April",123.79
"Broilers","Northeast","Breast, ribs on","Cents per pound",2013,5,"May",135.85
"Broilers","Northeast","Breast, ribs on","Cents per pound",2013,6,"June",143.99
"Broilers","Northeast","Breast, ribs on","Cents per pound",2013,7,"July",141.46
"Broilers","Northeast","Breast, ribs on","Cents per pound",2013,8,"August",134.5
"Broilers","Northeast","Breast, ribs on","Cents per pound",2013,9,"September",124.74
"Broilers","Northeast","Breast, ribs on","Cents per pound",2013,10,"October",116.71
"Broilers","Northeast","Breast, ribs on","Cents per pound",2013,11,"November",112.99
"Broilers","Northeast","Breast, ribs on","Cents per pound",2013,12,"December",108.82
"Broilers","Northeast","Breast, ribs on","Cents per pound",2014,1,"January",109.57
"Broilers","Northeast","Breast, ribs on","Cents per pound",2014,2,"February",103.23
"Broilers","Northeast","Breast, ribs on","Cents per pound",2014,3,"March",103.27
"Broilers","Northeast","Breast, ribs on","Cents per pound",2014,4,"April",115.54
"Broilers","Northeast","Breast, ribs on","Cents per pound",2014,5,"May",127.95
"Broilers","Northeast","Breast, ribs on","Cents per pound",2014,6,"June",135.96
"Broilers","Northeast","Breast, ribs on","Cents per pound",2014,7,"July",134.97
"Broilers","Northeast","Breast, ribs on","Cents per pound",2014,8,"August",130.79
"Broilers","Northeast","Breast, ribs on","Cents per pound",2014,9,"September",129.09
"Broilers","Northeast","Breast, ribs on","Cents per pound",2014,10,"October",129.51
"Broilers","Northeast","Breast, ribs on","Cents per pound",2014,11,"November",119.74
"Broilers","Northeast","Breast, ribs on","Cents per pound",2014,12,"December",119.52
"Broilers","Northeast","Breast, ribs on","Cents per pound",2015,1,"January",118.3
"Broilers","Northeast","Breast, ribs on","Cents per pound",2015,2,"February",117.58
"Broilers","Northeast","Breast, ribs on","Cents per pound",2015,3,"March",117.01
"Broilers","Northeast","Breast, ribs on","Cents per pound",2015,4,"April",118.87
"Broilers","Northeast","Breast, ribs on","Cents per pound",2015,5,"May",119
"Broilers","Northeast","Breast, ribs on","Cents per pound",2015,6,"June",122.59
"Broilers","Northeast","Breast, ribs on","Cents per pound",2015,7,"July",117.76
"Broilers","Northeast","Breast, ribs on","Cents per pound",2015,8,"August",103.97
"Broilers","Northeast","Breast, ribs on","Cents per pound",2015,9,"September",97.4
"Broilers","Northeast","Breast, ribs on","Cents per pound",2015,10,"October",90.27
"Broilers","Northeast","Breast, ribs on","Cents per pound",2015,11,"November",92
"Broilers","Northeast","Breast, ribs on","Cents per pound",2015,12,"December",92.6
"Broilers","Northeast","Breast, ribs on","Cents per pound",2016,1,"January",97.38
"Broilers","Northeast","Breast, ribs on","Cents per pound",2016,2,"February",101.37
"Broilers","Northeast","Breast, ribs on","Cents per pound",2016,3,"March",102.38
"Broilers","Northeast","Breast, ribs on","Cents per pound",2016,4,"April",104.93
"Broilers","Northeast","Breast, ribs on","Cents per pound",2016,5,"May",112.84
"Broilers","Northeast","Breast, ribs on","Cents per pound",2016,6,"June",114.15
"Broilers","Northeast","Breast, ribs on","Cents per pound",2016,7,"July",108.53
"Broilers","Northeast","Breast, ribs on","Cents per pound",2016,8,"August",101.408
"Broilers","Northeast","Breast, ribs on","Cents per pound",2016,9,"September",103.81
"Broilers","Northeast","Breast, ribs on","Cents per pound",2016,10,"October",102.72
"Broilers","Northeast","Breast, ribs on","Cents per pound",2016,11,"November",100.76
"Broilers","Northeast","Breast, ribs on","Cents per pound",2016,12,"December",103.25
"Broilers","Northeast","Breast, ribs on","Cents per pound",2017,1,"January",100.81
"Broilers","Northeast","Breast, ribs on","Cents per pound",2017,2,"February",101.66
"Broilers","Northeast","Breast, ribs on","Cents per pound",2017,3,"March",110.51
"Broilers","Northeast","Breast, ribs on","Cents per pound",2017,4,"April",121.96
"Broilers","Northeast","Breast, ribs on","Cents per pound",2017,5,"May",134.85
"Broilers","Northeast","Breast, ribs on","Cents per pound",2017,6,"June",144.42
"Broilers","Northeast","Breast, ribs on","Cents per pound",2017,7,"July",143.53
"Broilers","Northeast","Breast, ribs on","Cents per pound",2017,8,"August",131.87
"Broilers","Northeast","Breast, ribs on","Cents per pound",2017,9,"September",120.05
"Broilers","Northeast","Breast, ribs on","Cents per pound",2017,10,"October",103.34
"Broilers","Northeast","Breast, ribs on","Cents per pound",2017,11,"November",103.21
"Broilers","Northeast","Breast, ribs on","Cents per pound",2017,12,"December",102.51
"Broilers","Northeast","Breast, ribs on","Cents per pound",2018,1,"January",114.34
"Broilers","Northeast","Breast, ribs on","Cents per pound",2018,2,"February",117.06
"Broilers","Northeast","Breast, ribs on","Cents per pound",2018,3,"March",121.5
"Broilers","Northeast","Breast, ribs on","Cents per pound",2018,4,"April",131.82
"Broilers","Northeast","Breast, ribs on","Cents per pound",2018,5,"May",132.4
"Broilers","Northeast","Breast, ribs on","Cents per pound",2018,6,"June",136.01
"Broilers","Northeast","Breast, ribs on","Cents per pound",2018,7,"July",131.9
"Broilers","Northeast","Breast, ribs on","Cents per pound",2018,8,"August",119.48
"Broilers","Northeast","Breast, ribs on","Cents per pound",2018,9,"September",110.71
"Broilers","Northeast","Breast, ribs on","Cents per pound",2018,10,"October",104.91
"Broilers","Northeast","Breast, ribs on","Cents per pound",2018,11,"November",109.29
"Broilers","Northeast","Breast, ribs on","Cents per pound",2018,12,"December",111.9
"Broilers","Northeast","Breast, ribs on","Cents per pound",2019,1,"January",119.97
"Broilers","Northeast","Breast, ribs on","Cents per pound",2019,2,"February",122.42
"Broilers","Northeast","Breast, ribs on","Cents per pound",2019,3,"March",120.11
"Broilers","Northeast","Breast, ribs on","Cents per pound",2019,4,"April",119.81
"Broilers","Northeast","Breast, ribs on","Cents per pound",2019,5,"May",118.4
"Broilers","Northeast","Breast, ribs on","Cents per pound",2019,6,"June",116.42
"Broilers","Northeast","Breast, ribs on","Cents per pound",2019,7,"July",118.68
"Broilers","Northeast","Breast, ribs on","Cents per pound",2019,8,"August",114.13
"Broilers","Northeast","Breast, ribs on","Cents per pound",2019,9,"September",103.35
"Broilers","Northeast","Breast, ribs on","Cents per pound",2019,10,"October",100.33
"Broilers","Northeast","Breast, ribs on","Cents per pound",2019,11,"November",104.2
"Broilers","Northeast","Breast, ribs on","Cents per pound",2019,12,"December",103.78
"Broilers","Northeast","Breast, ribs on","Cents per pound",2020,1,"January",104.4
"Broilers","Northeast","Breast, ribs on","Cents per pound",2020,2,"February",99.49
"Broilers","Northeast","Breast, ribs on","Cents per pound",2020,3,"March",109.63
"Broilers","Northeast","Breast, ribs on","Cents per pound",2020,4,"April",92.34
"Broilers","Northeast","Breast, ribs on","Cents per pound",2020,5,"May",98.84
"Broilers","Northeast","Breast, ribs on","Cents per pound",2020,6,"June",104.1
"Broilers","Northeast","Breast, ribs on","Cents per pound",2020,7,"July",106.44
"Broilers","Northeast","Breast, ribs on","Cents per pound",2020,8,"August",105.38
"Broilers","Northeast","Breast, ribs on","Cents per pound",2020,9,"September",97.83
"Broilers","Northeast","Breast, ribs on","Cents per pound",2020,10,"October",102.77
"Broilers","Northeast","Breast, ribs on","Cents per pound",2020,11,"November",104.43
"Broilers","Northeast","Breast, ribs on","Cents per pound",2020,12,"December",106.38
"Broilers","Northeast","Breast, ribs on","Cents per pound",2021,1,"January",107.56
"Broilers","Northeast","Breast, ribs on","Cents per pound",2021,2,"February",108.29
"Broilers","Northeast","Breast, ribs on","Cents per pound",2021,3,"March",112.97
"Broilers","Northeast","Breast, ribs on","Cents per pound",2021,4,"April",120.92
"Broilers","Northeast","Breast, ribs on","Cents per pound",2021,5,"May",124.6
"Broilers","Northeast","Breast, ribs on","Cents per pound",2021,6,"June",124.6
"Broilers","Northeast","Breast, ribs on","Cents per pound",2021,7,"July",117.98
"Broilers","Northeast","Breast, ribs on","Cents per pound",2021,8,"August",117.16
"Broilers","Northeast","Breast, ribs on","Cents per pound",2021,9,"September",117.4
"Broilers","Northeast","Breast, ribs on","Cents per pound",2021,10,"October",117.07
"Broilers","Northeast","Breast, ribs on","Cents per pound",2021,11,"November",118.32
"Broilers","Northeast","Breast, ribs on","Cents per pound",2021,12,"December",128.77
"Broilers","Northeast","Breast, ribs on","Cents per pound",2022,1,"January",133.08
"Broilers","Northeast","Breast, ribs on","Cents per pound",2022,2,"February",135.61
"Broilers","Northeast","Breast, ribs on","Cents per pound",2022,3,"March",154.45
"Broilers","Northeast","Breast, ribs on","Cents per pound",2022,4,"April",173.8
"Broilers","Northeast","Breast, ribs on","Cents per pound",2022,5,"May",203.64
"Broilers","Northeast","Breast, ribs on","Cents per pound",2022,6,"June",211.55
"Broilers","Northeast","Breast, ribs on","Cents per pound",2022,7,"July",210.71
"Broilers","Northeast","Breast, ribs on","Cents per pound",2022,8,"August",201.21
"Broilers","Northeast","Legs, whole","Cents per pound",2000,1,"January",31.03
"Broilers","Northeast","Legs, whole","Cents per pound",2000,2,"February",31.83
"Broilers","Northeast","Legs, whole","Cents per pound",2000,3,"March",31.21
"Broilers","Northeast","Legs, whole","Cents per pound",2000,4,"April",32.5
"Broilers","Northeast","Legs, whole","Cents per pound",2000,5,"May",34.52
"Broilers","Northeast","Legs, whole","Cents per pound",2000,6,"June",38.21
"Broilers","Northeast","Legs, whole","Cents per pound",2000,7,"July",36.44
"Broilers","Northeast","Legs, whole","Cents per pound",2000,8,"August",34.6
"Broilers","Northeast","Legs, whole","Cents per pound",2000,9,"September",35.59
"Broilers","Northeast","Legs, whole","Cents per pound",2000,10,"October",38.93
"Broilers","Northeast","Legs, whole","Cents per pound",2000,11,"November",38.87
"Broilers","Northeast","Legs, whole","Cents per pound",2000,12,"December",36.13
"Broilers","Northeast","Legs, whole","Cents per pound",2001,1,"January",35.7
"Broilers","Northeast","Legs, whole","Cents per pound",2001,2,"February",35.3
"Broilers","Northeast","Legs, whole","Cents per pound",2001,3,"March",36.19
"Broilers","Northeast","Legs, whole","Cents per pound",2001,4,"April",39.61
"Broilers","Northeast","Legs, whole","Cents per pound",2001,5,"May",43.99
"Broilers","Northeast","Legs, whole","Cents per pound",2001,6,"June",45.7
"Broilers","Northeast","Legs, whole","Cents per pound",2001,7,"July",45.97
"Broilers","Northeast","Legs, whole","Cents per pound",2001,8,"August",46.33
"Broilers","Northeast","Legs, whole","Cents per pound",2001,9,"September",47.65
"Broilers","Northeast","Legs, whole","Cents per pound",2001,10,"October",47.55
"Broilers","Northeast","Legs, whole","Cents per pound",2001,11,"November",44.49
"Broilers","Northeast","Legs, whole","Cents per pound",2001,12,"December",41.97
"Broilers","Northeast","Legs, whole","Cents per pound",2002,1,"January",41.39
"Broilers","Northeast","Legs, whole","Cents per pound",2002,2,"February",41.31
"Broilers","Northeast","Legs, whole","Cents per pound",2002,3,"March",38.55
"Broilers","Northeast","Legs, whole","Cents per pound",2002,4,"April",35.42
"Broilers","Northeast","Legs, whole","Cents per pound",2002,5,"May",35.9
"Broilers","Northeast","Legs, whole","Cents per pound",2002,6,"June",36.67
"Broilers","Northeast","Legs, whole","Cents per pound",2002,7,"July",35.1
"Broilers","Northeast","Legs, whole","Cents per pound",2002,8,"August",32.08
"Broilers","Northeast","Legs, whole","Cents per pound",2002,9,"September",33.25
"Broilers","Northeast","Legs, whole","Cents per pound",2002,10,"October",32.23
"Broilers","Northeast","Legs, whole","Cents per pound",2002,11,"November",32.29
"Broilers","Northeast","Legs, whole","Cents per pound",2002,12,"December",29.94
"Broilers","Northeast","Legs, whole","Cents per pound",2003,1,"January",30.83
"Broilers","Northeast","Legs, whole","Cents per pound",2003,2,"February",30.54
"Broilers","Northeast","Legs, whole","Cents per pound",2003,3,"March",33.04
"Broilers","Northeast","Legs, whole","Cents per pound",2003,4,"April",30.35
"Broilers","Northeast","Legs, whole","Cents per pound",2003,5,"May",33.36
"Broilers","Northeast","Legs, whole","Cents per pound",2003,6,"June",34.99
"Broilers","Northeast","Legs, whole","Cents per pound",2003,7,"July",36.61
"Broilers","Northeast","Legs, whole","Cents per pound",2003,8,"August",36.75
"Broilers","Northeast","Legs, whole","Cents per pound",2003,9,"September",37.82
"Broilers","Northeast","Legs, whole","Cents per pound",2003,10,"October",38.5
"Broilers","Northeast","Legs, whole","Cents per pound",2003,11,"November",37.35
"Broilers","Northeast","Legs, whole","Cents per pound",2003,12,"December",37.51
"Broilers","Northeast","Legs, whole","Cents per pound",2004,1,"January",40.18
"Broilers","Northeast","Legs, whole","Cents per pound",2004,2,"February",51.54
"Broilers","Northeast","Legs, whole","Cents per pound",2004,3,"March",45.36
"Broilers","Northeast","Legs, whole","Cents per pound",2004,4,"April",42.46
"Broilers","Northeast","Legs, whole","Cents per pound",2004,5,"May",48.29
"Broilers","Northeast","Legs, whole","Cents per pound",2004,6,"June",50.21
"Broilers","Northeast","Legs, whole","Cents per pound",2004,7,"July",46.5
"Broilers","Northeast","Legs, whole","Cents per pound",2004,8,"August",41.81
"Broilers","Northeast","Legs, whole","Cents per pound",2004,9,"September",40.92
"Broilers","Northeast","Legs, whole","Cents per pound",2004,10,"October",36.55
"Broilers","Northeast","Legs, whole","Cents per pound",2004,11,"November",37.29
"Broilers","Northeast","Legs, whole","Cents per pound",2004,12,"December",39.98
"Broilers","Northeast","Legs, whole","Cents per pound",2005,1,"January",40.32
"Broilers","Northeast","Legs, whole","Cents per pound",2005,2,"February",43.27
"Broilers","Northeast","Legs, whole","Cents per pound",2005,3,"March",44.35
"Broilers","Northeast","Legs, whole","Cents per pound",2005,4,"April",49.04
"Broilers","Northeast","Legs, whole","Cents per pound",2005,5,"May",54.18
"Broilers","Northeast","Legs, whole","Cents per pound",2005,6,"June",56.99
"Broilers","Northeast","Legs, whole","Cents per pound",2005,7,"July",60.2
"Broilers","Northeast","Legs, whole","Cents per pound",2005,8,"August",60.59
"Broilers","Northeast","Legs, whole","Cents per pound",2005,9,"September",63.88
"Broilers","Northeast","Legs, whole","Cents per pound",2005,10,"October",61.88
"Broilers","Northeast","Legs, whole","Cents per pound",2005,11,"November",48.37
"Broilers","Northeast","Legs, whole","Cents per pound",2005,12,"December",42.16
"Broilers","Northeast","Legs, whole","Cents per pound",2006,1,"January",40.21
"Broilers","Northeast","Legs, whole","Cents per pound",2006,2,"February",35.53
"Broilers","Northeast","Legs, whole","Cents per pound",2006,3,"March",27.93
"Broilers","Northeast","Legs, whole","Cents per pound",2006,4,"April",27.58
"Broilers","Northeast","Legs, whole","Cents per pound",2006,5,"May",36.3
"Broilers","Northeast","Legs, whole","Cents per pound",2006,6,"June",41.76
"Broilers","Northeast","Legs, whole","Cents per pound",2006,7,"July",44.59
"Broilers","Northeast","Legs, whole","Cents per pound",2006,8,"August",48.09
"Broilers","Northeast","Legs, whole","Cents per pound",2006,9,"September",43.83
"Broilers","Northeast","Legs, whole","Cents per pound",2006,10,"October",36.96
"Broilers","Northeast","Legs, whole","Cents per pound",2006,11,"November",37.25
"Broilers","Northeast","Legs, whole","Cents per pound",2006,12,"December",43.33
"Broilers","Northeast","Legs, whole","Cents per pound",2007,1,"January",48.63
"Broilers","Northeast","Legs, whole","Cents per pound",2007,2,"February",53.43
"Broilers","Northeast","Legs, whole","Cents per pound",2007,3,"March",56.58
"Broilers","Northeast","Legs, whole","Cents per pound",2007,4,"April",59.11
"Broilers","Northeast","Legs, whole","Cents per pound",2007,5,"May",60.79
"Broilers","Northeast","Legs, whole","Cents per pound",2007,6,"June",63.54
"Broilers","Northeast","Legs, whole","Cents per pound",2007,7,"July",64.85
"Broilers","Northeast","Legs, whole","Cents per pound",2007,8,"August",65.28
"Broilers","Northeast","Legs, whole","Cents per pound",2007,9,"September",64.64
"Broilers","Northeast","Legs, whole","Cents per pound",2007,10,"October",63.97
"Broilers","Northeast","Legs, whole","Cents per pound",2007,11,"November",62.3
"Broilers","Northeast","Legs, whole","Cents per pound",2007,12,"December",63.29
"Broilers","Northeast","Legs, whole","Cents per pound",2008,1,"January",61.67
"Broilers","Northeast","Legs, whole","Cents per pound",2008,2,"February",60.84
"Broilers","Northeast","Legs, whole","Cents per pound",2008,3,"March",64.78
"Broilers","Northeast","Legs, whole","Cents per pound",2008,4,"April",66.91
"Broilers","Northeast","Legs, whole","Cents per pound",2008,5,"May",68.56
"Broilers","Northeast","Legs, whole","Cents per pound",2008,6,"June",70.75
"Broilers","Northeast","Legs, whole","Cents per pound",2008,7,"July",72.4
"Broilers","Northeast","Legs, whole","Cents per pound",2008,8,"August",72.35
"Broilers","Northeast","Legs, whole","Cents per pound",2008,9,"September",71.69
"Broilers","Northeast","Legs, whole","Cents per pound",2008,10,"October",61.88
"Broilers","Northeast","Legs, whole","Cents per pound",2008,11,"November",41.56
"Broilers","Northeast","Legs, whole","Cents per pound",2008,12,"December",44.39
"Broilers","Northeast","Legs, whole","Cents per pound",2009,1,"January",53.79
"Broilers","Northeast","Legs, whole","Cents per pound",2009,2,"February",54.91
"Broilers","Northeast","Legs, whole","Cents per pound",2009,3,"March",54.58
"Broilers","Northeast","Legs, whole","Cents per pound",2009,4,"April",56.93
"Broilers","Northeast","Legs, whole","Cents per pound",2009,5,"May",66.7
"Broilers","Northeast","Legs, whole","Cents per pound",2009,6,"June",64.94
"Broilers","Northeast","Legs, whole","Cents per pound",2009,7,"July",55.79
"Broilers","Northeast","Legs, whole","Cents per pound",2009,8,"August",53.44
"Broilers","Northeast","Legs, whole","Cents per pound",2009,9,"September",53.03
"Broilers","Northeast","Legs, whole","Cents per pound",2009,10,"October",45.63
"Broilers","Northeast","Legs, whole","Cents per pound",2009,11,"November",48.21
"Broilers","Northeast","Legs, whole","Cents per pound",2009,12,"December",51.22
"Broilers","Northeast","Legs, whole","Cents per pound",2010,1,"January",51.51
"Broilers","Northeast","Legs, whole","Cents per pound",2010,2,"February",47.64
"Broilers","Northeast","Legs, whole","Cents per pound",2010,3,"March",48.45
"Broilers","Northeast","Legs, whole","Cents per pound",2010,4,"April",49.64
"Broilers","Northeast","Legs, whole","Cents per pound",2010,5,"May",51.09
"Broilers","Northeast","Legs, whole","Cents per pound",2010,6,"June",49.19
"Broilers","Northeast","Legs, whole","Cents per pound",2010,7,"July",48.88
"Broilers","Northeast","Legs, whole","Cents per pound",2010,8,"August",54.67
"Broilers","Northeast","Legs, whole","Cents per pound",2010,9,"September",55.52
"Broilers","Northeast","Legs, whole","Cents per pound",2010,10,"October",56.24
"Broilers","Northeast","Legs, whole","Cents per pound",2010,11,"November",53.63
"Broilers","Northeast","Legs, whole","Cents per pound",2010,12,"December",49.62
"Broilers","Northeast","Legs, whole","Cents per pound",2011,1,"January",49.49
"Broilers","Northeast","Legs, whole","Cents per pound",2011,2,"February",54.46
"Broilers","Northeast","Legs, whole","Cents per pound",2011,3,"March",61.73
"Broilers","Northeast","Legs, whole","Cents per pound",2011,4,"April",66.36
"Broilers","Northeast","Legs, whole","Cents per pound",2011,5,"May",68.13
"Broilers","Northeast","Legs, whole","Cents per pound",2011,6,"June",67.1
"Broilers","Northeast","Legs, whole","Cents per pound",2011,7,"July",63.07
"Broilers","Northeast","Legs, whole","Cents per pound",2011,8,"August",68.55
"Broilers","Northeast","Legs, whole","Cents per pound",2011,9,"September",71.18
"Broilers","Northeast","Legs, whole","Cents per pound",2011,10,"October",71.15
"Broilers","Northeast","Legs, whole","Cents per pound",2011,11,"November",66.88
"Broilers","Northeast","Legs, whole","Cents per pound",2011,12,"December",69.32
"Broilers","Northeast","Legs, whole","Cents per pound",2012,1,"January",73.11
"Broilers","Northeast","Legs, whole","Cents per pound",2012,2,"February",72.67
"Broilers","Northeast","Legs, whole","Cents per pound",2012,3,"March",73.69
"Broilers","Northeast","Legs, whole","Cents per pound",2012,4,"April",73.1
"Broilers","Northeast","Legs, whole","Cents per pound",2012,5,"May",69.71
"Broilers","Northeast","Legs, whole","Cents per pound",2012,6,"June",67.69
"Broilers","Northeast","Legs, whole","Cents per pound",2012,7,"July",63.71
"Broilers","Northeast","Legs, whole","Cents per pound",2012,8,"August",68.93
"Broilers","Northeast","Legs, whole","Cents per pound",2012,9,"September",72.11
"Broilers","Northeast","Legs, whole","Cents per pound",2012,10,"October",70.77
"Broilers","Northeast","Legs, whole","Cents per pound",2012,11,"November",69.98
"Broilers","Northeast","Legs, whole","Cents per pound",2012,12,"December",65.43
"Broilers","Northeast","Legs, whole","Cents per pound",2013,1,"January",66.91
"Broilers","Northeast","Legs, whole","Cents per pound",2013,2,"February",67.53
"Broilers","Northeast","Legs, whole","Cents per pound",2013,3,"March",67.69
"Broilers","Northeast","Legs, whole","Cents per pound",2013,4,"April",72.29
"Broilers","Northeast","Legs, whole","Cents per pound",2013,5,"May",73.35
"Broilers","Northeast","Legs, whole","Cents per pound",2013,6,"June",75.21
"Broilers","Northeast","Legs, whole","Cents per pound",2013,7,"July",71.78
"Broilers","Northeast","Legs, whole","Cents per pound",2013,8,"August",70.72
"Broilers","Northeast","Legs, whole","Cents per pound",2013,9,"September",72.22
"Broilers","Northeast","Legs, whole","Cents per pound",2013,10,"October",64.26
"Broilers","Northeast","Legs, whole","Cents per pound",2013,11,"November",58.96
"Broilers","Northeast","Legs, whole","Cents per pound",2013,12,"December",59.64
"Broilers","Northeast","Legs, whole","Cents per pound",2014,1,"January",59.54
"Broilers","Northeast","Legs, whole","Cents per pound",2014,2,"February",59.04
"Broilers","Northeast","Legs, whole","Cents per pound",2014,3,"March",61.56
"Broilers","Northeast","Legs, whole","Cents per pound",2014,4,"April",66.97
"Broilers","Northeast","Legs, whole","Cents per pound",2014,5,"May",68.62
"Broilers","Northeast","Legs, whole","Cents per pound",2014,6,"June",67.86
"Broilers","Northeast","Legs, whole","Cents per pound",2014,7,"July",65.94
"Broilers","Northeast","Legs, whole","Cents per pound",2014,8,"August",57.58
"Broilers","Northeast","Legs, whole","Cents per pound",2014,9,"September",54.78
"Broilers","Northeast","Legs, whole","Cents per pound",2014,10,"October",55.48
"Broilers","Northeast","Legs, whole","Cents per pound",2014,11,"November",56.61
"Broilers","Northeast","Legs, whole","Cents per pound",2014,12,"December",54.57
"Broilers","Northeast","Legs, whole","Cents per pound",2015,1,"January",51.17
"Broilers","Northeast","Legs, whole","Cents per pound",2015,2,"February",44.64
"Broilers","Northeast","Legs, whole","Cents per pound",2015,3,"March",44.83
"Broilers","Northeast","Legs, whole","Cents per pound",2015,4,"April",48.08
"Broilers","Northeast","Legs, whole","Cents per pound",2015,5,"May",41.35
"Broilers","Northeast","Legs, whole","Cents per pound",2015,6,"June",37.95
"Broilers","Northeast","Legs, whole","Cents per pound",2015,7,"July",35.24
"Broilers","Northeast","Legs, whole","Cents per pound",2015,8,"August",36.62
"Broilers","Northeast","Legs, whole","Cents per pound",2015,9,"September",36.15
"Broilers","Northeast","Legs, whole","Cents per pound",2015,10,"October",32.13
"Broilers","Northeast","Legs, whole","Cents per pound",2015,11,"November",32.4
"Broilers","Northeast","Legs, whole","Cents per pound",2015,12,"December",30.76
"Broilers","Northeast","Legs, whole","Cents per pound",2016,1,"January",33.41
