"table_name","year_value","year_unit","year_start_month","month","variable","commodity_element","market_segment","geographic_extent","value","unit"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","1990","Calendar year","January",NA,"Value of production","Tree nuts","All","United States"," 1262071.000000000000000000000000","thousand dollars"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","1990","Calendar year","January",NA,"Value of production","Fruit and tree nuts","All","United States"," 9030212.000000000000000000000000","thousand dollars"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","1991","Calendar year","January",NA,"Utilized production","Citrus fruit","All","United States","   11285.000000000000000000000000","thousand tons"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","1991","Calendar year","January",NA,"Utilized production","Noncitrus fruit","All","United States","   15740.000000000000000000000000","thousand tons"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","1991","Calendar year","January",NA,"Utilized production","Tree nuts","All","United States","     883.100000000000022737367544","thousand tons"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","1991","Calendar year","January",NA,"Utilized production","Fruit and tree nuts","All","United States","   27908.099999999998544808477163","thousand tons"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","1991","Calendar year","January",NA,"Value of production","Citrus fruit","All","United States"," 2414933.000000000000000000000000","thousand dollars"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","1991","Calendar year","January",NA,"Value of production","Noncitrus fruit","All","United States"," 6021210.000000000000000000000000","thousand dollars"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","1991","Calendar year","January",NA,"Value of production","Tree nuts","All","United States"," 1297662.000000000000000000000000","thousand dollars"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","1991","Calendar year","January",NA,"Value of production","Fruit and tree nuts","All","United States"," 9733805.000000000000000000000000","thousand dollars"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","1992","Calendar year","January",NA,"Utilized production","Citrus fruit","All","United States","   12452.000000000000000000000000","thousand tons"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","1992","Calendar year","January",NA,"Utilized production","Noncitrus fruit","All","United States","   17124.000000000000000000000000","thousand tons"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","1992","Calendar year","January",NA,"Utilized production","Tree nuts","All","United States","     865.600000000000022737367544","thousand tons"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","1992","Calendar year","January",NA,"Utilized production","Fruit and tree nuts","All","United States","   30441.599999999998544808477163","thousand tons"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","1992","Calendar year","January",NA,"Value of production","Citrus fruit","All","United States"," 2401351.000000000000000000000000","thousand dollars"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","1992","Calendar year","January",NA,"Value of production","Noncitrus fruit","All","United States"," 6036615.000000000000000000000000","thousand dollars"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","1992","Calendar year","January",NA,"Value of production","Tree nuts","All","United States"," 1417286.000000000000000000000000","thousand dollars"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","1992","Calendar year","January",NA,"Value of production","Fruit and tree nuts","All","United States"," 9855252.000000000000000000000000","thousand dollars"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","1993","Calendar year","January",NA,"Utilized production","Citrus fruit","All","United States","   15274.000000000000000000000000","thousand tons"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","1993","Calendar year","January",NA,"Utilized production","Noncitrus fruit","All","United States","   16554.000000000000000000000000","thousand tons"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","1993","Calendar year","January",NA,"Utilized production","Tree nuts","All","United States","     984.799999999999954525264911","thousand tons"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","1993","Calendar year","January",NA,"Utilized production","Fruit and tree nuts","All","United States","   32812.800000000002910383045673","thousand tons"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","1993","Calendar year","January",NA,"Value of production","Citrus fruit","All","United States"," 2151173.000000000000000000000000","thousand dollars"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","1993","Calendar year","January",NA,"Value of production","Noncitrus fruit","All","United States"," 6130121.000000000000000000000000","thousand dollars"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","1993","Calendar year","January",NA,"Value of production","Tree nuts","All","United States"," 1727468.000000000000000000000000","thousand dollars"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","1993","Calendar year","January",NA,"Value of production","Fruit and tree nuts","All","United States","10008762.000000000000000000000000","thousand dollars"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","1994","Calendar year","January",NA,"Utilized production","Citrus fruit","All","United States","   14561.000000000000000000000000","thousand tons"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","1994","Calendar year","January",NA,"Utilized production","Noncitrus fruit","All","United States","   17339.000000000000000000000000","thousand tons"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","1994","Calendar year","January",NA,"Utilized production","Tree nuts","All","United States","    1027.799999999999954525264911","thousand tons"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","1994","Calendar year","January",NA,"Utilized production","Fruit and tree nuts","All","United States","   32927.800000000002910383045673","thousand tons"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","1994","Calendar year","January",NA,"Value of production","Citrus fruit","All","United States"," 2268330.000000000000000000000000","thousand dollars"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","1994","Calendar year","January",NA,"Value of production","Noncitrus fruit","All","United States"," 6268533.000000000000000000000000","thousand dollars"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","1994","Calendar year","January",NA,"Value of production","Tree nuts","All","United States"," 1584235.000000000000000000000000","thousand dollars"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","1994","Calendar year","January",NA,"Value of production","Fruit and tree nuts","All","United States","10121098.000000000000000000000000","thousand dollars"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","1995","Calendar year","January",NA,"Utilized production","Citrus fruit","All","United States","   15799.000000000000000000000000","thousand tons"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","1995","Calendar year","January",NA,"Utilized production","Noncitrus fruit","All","United States","   16348.000000000000000000000000","thousand tons"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","1995","Calendar year","January",NA,"Utilized production","Tree nuts","All","United States","     810.799999999999954525264911","thousand tons"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","1995","Calendar year","January",NA,"Utilized production","Fruit and tree nuts","All","United States","   32957.800000000002910383045673","thousand tons"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","1995","Calendar year","January",NA,"Value of production","Citrus fruit","All","United States"," 2328915.000000000000000000000000","thousand dollars"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","1995","Calendar year","January",NA,"Value of production","Noncitrus fruit","All","United States"," 6815962.000000000000000000000000","thousand dollars"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","1995","Calendar year","January",NA,"Value of production","Tree nuts","All","United States"," 1714547.000000000000000000000000","thousand dollars"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","1995","Calendar year","January",NA,"Value of production","Fruit and tree nuts","All","United States","10859424.000000000000000000000000","thousand dollars"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","1996","Calendar year","January",NA,"Utilized production","Citrus fruit","All","United States","   15712.000000000000000000000000","thousand tons"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","1996","Calendar year","January",NA,"Utilized production","Noncitrus fruit","All","United States","   16103.000000000000000000000000","thousand tons"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","1996","Calendar year","January",NA,"Utilized production","Tree nuts","All","United States","     825.000000000000000000000000","thousand tons"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","1996","Calendar year","January",NA,"Utilized production","Fruit and tree nuts","All","United States","   32640.000000000000000000000000","thousand tons"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","1996","Calendar year","January",NA,"Value of production","Citrus fruit","All","United States"," 2517394.000000000000000000000000","thousand dollars"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","1996","Calendar year","January",NA,"Value of production","Noncitrus fruit","All","United States"," 7265788.000000000000000000000000","thousand dollars"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","1996","Calendar year","January",NA,"Value of production","Tree nuts","All","United States"," 1663574.000000000000000000000000","thousand dollars"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","1996","Calendar year","January",NA,"Value of production","Fruit and tree nuts","All","United States","11446756.000000000000000000000000","thousand dollars"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","1997","Calendar year","January",NA,"Utilized production","Citrus fruit","All","United States","   17270.000000000000000000000000","thousand tons"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","1997","Calendar year","January",NA,"Utilized production","Noncitrus fruit","All","United States","   18400.200000000000727595761418","thousand tons"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","1997","Calendar year","January",NA,"Utilized production","Tree nuts","All","United States","    1209.700000000000045474735089","thousand tons"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","1997","Calendar year","January",NA,"Utilized production","Fruit and tree nuts","All","United States","   36879.899999999994179233908653","thousand tons"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","1997","Calendar year","January",NA,"Value of production","Citrus fruit","All","United States"," 2582767.000000000000000000000000","thousand dollars"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","1997","Calendar year","January",NA,"Value of production","Noncitrus fruit","All","United States"," 8189821.000000000000000000000000","thousand dollars"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","1997","Calendar year","January",NA,"Value of production","Tree nuts","All","United States"," 2093697.000000000000000000000000","thousand dollars"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","1997","Calendar year","January",NA,"Value of production","Fruit and tree nuts","All","United States","12866285.000000000000000000000000","thousand dollars"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","1998","Calendar year","January",NA,"Utilized production","Citrus fruit","All","United States","   17770.000000000000000000000000","thousand tons"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","1998","Calendar year","January",NA,"Utilized production","Noncitrus fruit","All","United States","   16551.700000000000727595761418","thousand tons"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","1998","Calendar year","January",NA,"Utilized production","Tree nuts","All","United States","     907.799999999999954525264911","thousand tons"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","1998","Calendar year","January",NA,"Utilized production","Fruit and tree nuts","All","United States","   35229.500000000000000000000000","thousand tons"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","1998","Calendar year","January",NA,"Value of production","Citrus fruit","All","United States"," 2600066.000000000000000000000000","thousand dollars"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","1998","Calendar year","January",NA,"Value of production","Noncitrus fruit","All","United States"," 7251032.000000000000000000000000","thousand dollars"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","1998","Calendar year","January",NA,"Value of production","Tree nuts","All","United States"," 1365349.000000000000000000000000","thousand dollars"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","1998","Calendar year","January",NA,"Value of production","Fruit and tree nuts","All","United States","11216447.000000000000000000000000","thousand dollars"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","1999","Calendar year","January",NA,"Utilized production","Citrus fruit","All","United States","   13633.000000000000000000000000","thousand tons"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","1999","Calendar year","January",NA,"Utilized production","Noncitrus fruit","All","United States","   17346.700000000000727595761418","thousand tons"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","1999","Calendar year","January",NA,"Utilized production","Tree nuts","All","United States","    1287.700000000000045474735089","thousand tons"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","1999","Calendar year","January",NA,"Utilized production","Fruit and tree nuts","All","United States","   32267.400000000001455191522837","thousand tons"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","1999","Calendar year","January",NA,"Value of production","Citrus fruit","All","United States"," 2431179.000000000000000000000000","thousand dollars"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","1999","Calendar year","January",NA,"Value of production","Noncitrus fruit","All","United States"," 8077404.000000000000000000000000","thousand dollars"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","1999","Calendar year","January",NA,"Value of production","Tree nuts","All","United States"," 1505926.000000000000000000000000","thousand dollars"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","1999","Calendar year","January",NA,"Value of production","Fruit and tree nuts","All","United States","12014509.000000000000000000000000","thousand dollars"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","2000","Calendar year","January",NA,"Utilized production","Citrus fruit","All","United States","   17276.000000000000000000000000","thousand tons"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","2000","Calendar year","January",NA,"Utilized production","Noncitrus fruit","All","United States","   18853.599999999998544808477163","thousand tons"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","2000","Calendar year","January",NA,"Utilized production","Tree nuts","All","United States","    1086.299999999999954525264911","thousand tons"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","2000","Calendar year","January",NA,"Utilized production","Fruit and tree nuts","All","United States","   37215.900000000001455191522837","thousand tons"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","2000","Calendar year","January",NA,"Value of production","Citrus fruit","All","United States"," 2513174.000000000000000000000000","thousand dollars"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","2000","Calendar year","January",NA,"Value of production","Noncitrus fruit","All","United States"," 7883036.000000000000000000000000","thousand dollars"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","2000","Calendar year","January",NA,"Value of production","Tree nuts","All","United States"," 1496584.000000000000000000000000","thousand dollars"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","2000","Calendar year","January",NA,"Value of production","Fruit and tree nuts","All","United States","11892794.000000000000000000000000","thousand dollars"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","2001","Calendar year","January",NA,"Utilized production","Citrus fruit","All","United States","   16216.000000000000000000000000","thousand tons"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","2001","Calendar year","January",NA,"Utilized production","Noncitrus fruit","All","United States","   16739.700000000000727595761418","thousand tons"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","2001","Calendar year","January",NA,"Utilized production","Tree nuts","All","United States","    1303.799999999999954525264911","thousand tons"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","2001","Calendar year","January",NA,"Utilized production","Fruit and tree nuts","All","United States","   34259.500000000000000000000000","thousand tons"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","2001","Calendar year","January",NA,"Value of production","Citrus fruit","All","United States"," 2319917.000000000000000000000000","thousand dollars"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","2001","Calendar year","January",NA,"Value of production","Noncitrus fruit","All","United States"," 7918636.000000000000000000000000","thousand dollars"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","2001","Calendar year","January",NA,"Value of production","Tree nuts","All","United States"," 1513063.000000000000000000000000","thousand dollars"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","2001","Calendar year","January",NA,"Value of production","Fruit and tree nuts","All","United States","11751616.000000000000000000000000","thousand dollars"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","2002","Calendar year","January",NA,"Utilized production","Citrus fruit","All","United States","   16194.000000000000000000000000","thousand tons"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","2002","Calendar year","January",NA,"Utilized production","Noncitrus fruit","All","United States","   17122.099999999998544808477163","thousand tons"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","2002","Calendar year","January",NA,"Utilized production","Tree nuts","All","United States","    1447.900000000000090949470177","thousand tons"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","2002","Calendar year","January",NA,"Utilized production","Fruit and tree nuts","All","United States","   34764.000000000000000000000000","thousand tons"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","2002","Calendar year","January",NA,"Value of production","Citrus fruit","All","United States"," 2610559.000000000000000000000000","thousand dollars"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","2002","Calendar year","January",NA,"Value of production","Noncitrus fruit","All","United States"," 8137640.000000000000000000000000","thousand dollars"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","2002","Calendar year","January",NA,"Value of production","Tree nuts","All","United States"," 2078670.000000000000000000000000","thousand dollars"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","2002","Calendar year","January",NA,"Value of production","Fruit and tree nuts","All","United States","12826869.000000000000000000000000","thousand dollars"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","2003","Calendar year","January",NA,"Utilized production","Citrus fruit","All","United States","   15180.000000000000000000000000","thousand tons"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","2003","Calendar year","January",NA,"Utilized production","Noncitrus fruit","All","United States","   16847.900000000001455191522837","thousand tons"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","2003","Calendar year","January",NA,"Utilized production","Tree nuts","All","United States","    1457.700000000000045474735089","thousand tons"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","2003","Calendar year","January",NA,"Utilized production","Fruit and tree nuts","All","United States","   33485.599999999998544808477163","thousand tons"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","2003","Calendar year","January",NA,"Value of production","Citrus fruit","All","United States"," 2259976.000000000000000000000000","thousand dollars"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","2003","Calendar year","January",NA,"Value of production","Noncitrus fruit","All","United States"," 8434610.000000000000000000000000","thousand dollars"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","2003","Calendar year","January",NA,"Value of production","Tree nuts","All","United States"," 2472480.000000000000000000000000","thousand dollars"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","2003","Calendar year","January",NA,"Value of production","Fruit and tree nuts","All","United States","13167066.000000000000000000000000","thousand dollars"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","2004","Calendar year","January",NA,"Utilized production","Citrus fruit","All","United States","   16360.000000000000000000000000","thousand tons"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","2004","Calendar year","January",NA,"Utilized production","Noncitrus fruit","All","United States","   16822.599999999998544808477163","thousand tons"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","2004","Calendar year","January",NA,"Utilized production","Tree nuts","All","United States","    1523.599999999999909050529823","thousand tons"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","2004","Calendar year","January",NA,"Utilized production","Fruit and tree nuts","All","United States","   34706.199999999997089616954327","thousand tons"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","2004","Calendar year","January",NA,"Value of production","Citrus fruit","All","United States"," 2485052.000000000000000000000000","thousand dollars"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","2004","Calendar year","January",NA,"Value of production","Noncitrus fruit","All","United States"," 8553060.000000000000000000000000","thousand dollars"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","2004","Calendar year","January",NA,"Value of production","Tree nuts","All","United States"," 3527904.000000000000000000000000","thousand dollars"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","2004","Calendar year","January",NA,"Value of production","Fruit and tree nuts","All","United States","14566016.000000000000000000000000","thousand dollars"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","2005","Calendar year","January",NA,"Utilized production","Citrus fruit","All","United States","   11573.000000000000000000000000","thousand tons"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","2005","Calendar year","January",NA,"Utilized production","Noncitrus fruit","All","United States","   18272.200000000000727595761418","thousand tons"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","2005","Calendar year","January",NA,"Utilized production","Tree nuts","All","United States","    1466.599999999999909050529823","thousand tons"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","2005","Calendar year","January",NA,"Utilized production","Fruit and tree nuts","All","United States","   31311.799999999999272404238582","thousand tons"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","2005","Calendar year","January",NA,"Value of production","Citrus fruit","All","United States"," 2303425.000000000000000000000000","thousand dollars"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","2005","Calendar year","January",NA,"Value of production","Noncitrus fruit","All","United States"," 9805757.000000000000000000000000","thousand dollars"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","2005","Calendar year","January",NA,"Value of production","Tree nuts","All","United States"," 4175893.000000000000000000000000","thousand dollars"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","2005","Calendar year","January",NA,"Value of production","Fruit and tree nuts","All","United States","16285075.000000000000000000000000","thousand dollars"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","2006","Calendar year","January",NA,"Utilized production","Citrus fruit","All","United States","   11744.000000000000000000000000","thousand tons"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","2006","Calendar year","January",NA,"Utilized production","Noncitrus fruit","All","United States","   16815.700000000000727595761418","thousand tons"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","2006","Calendar year","January",NA,"Utilized production","Tree nuts","All","United States","    1598.000000000000000000000000","thousand tons"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","2006","Calendar year","January",NA,"Utilized production","Fruit and tree nuts","All","United States","   30157.700000000000727595761418","thousand tons"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","2006","Calendar year","January",NA,"Value of production","Citrus fruit","All","United States"," 2738361.000000000000000000000000","thousand dollars"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","2006","Calendar year","January",NA,"Value of production","Noncitrus fruit","All","United States","10510417.000000000000000000000000","thousand dollars"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","2006","Calendar year","January",NA,"Value of production","Tree nuts","All","United States"," 3680383.000000000000000000000000","thousand dollars"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","2006","Calendar year","January",NA,"Value of production","Fruit and tree nuts","All","United States","16929161.000000000000000000000000","thousand dollars"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","2007","Calendar year","January",NA,"Utilized production","Citrus fruit","All","United States","   10467.000000000000000000000000","thousand tons"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","2007","Calendar year","January",NA,"Utilized production","Noncitrus fruit","All","United States","   17047.500000000000000000000000","thousand tons"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","2007","Calendar year","January",NA,"Utilized production","Tree nuts","All","United States","    2000.099999999999909050529823","thousand tons"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","2007","Calendar year","January",NA,"Utilized production","Fruit and tree nuts","All","United States","   29514.599999999998544808477163","thousand tons"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","2007","Calendar year","January",NA,"Value of production","Citrus fruit","All","United States"," 3147755.000000000000000000000000","thousand dollars"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","2007","Calendar year","January",NA,"Value of production","Noncitrus fruit","All","United States","11436449.000000000000000000000000","thousand dollars"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","2007","Calendar year","January",NA,"Value of production","Tree nuts","All","United States"," 4273279.000000000000000000000000","thousand dollars"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","2007","Calendar year","January",NA,"Value of production","Fruit and tree nuts","All","United States","18857483.000000000000000000000000","thousand dollars"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","2008","Calendar year","January",NA,"Utilized production","Citrus fruit","All","United States","   12838.000000000000000000000000","thousand tons"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","2008","Calendar year","January",NA,"Utilized production","Noncitrus fruit","All","United States","   17558.299999999999272404238582","thousand tons"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","2008","Calendar year","January",NA,"Utilized production","Tree nuts","All","United States","    2144.300000000000181898940355","thousand tons"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","2008","Calendar year","January",NA,"Utilized production","Fruit and tree nuts","All","United States","   32540.599999999998544808477163","thousand tons"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","2008","Calendar year","January",NA,"Value of production","Citrus fruit","All","United States"," 3240263.000000000000000000000000","thousand dollars"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","2008","Calendar year","January",NA,"Value of production","Noncitrus fruit","All","United States","11547473.000000000000000000000000","thousand dollars"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","2008","Calendar year","January",NA,"Value of production","Tree nuts","All","United States"," 3828207.000000000000000000000000","thousand dollars"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","2008","Calendar year","January",NA,"Value of production","Fruit and tree nuts","All","United States","18615943.000000000000000000000000","thousand dollars"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","2009","Calendar year","January",NA,"Utilized production","Citrus fruit","All","United States","   11839.000000000000000000000000","thousand tons"
"Table A-3--Fruit and tree nuts: Utilized production and value of production, United States, 1980 to date","2009","Calendar year","January",NA,"Utilized production","Noncitrus fruit","All","United States","   18020.799999999999272404238582","thousand tons"
