"table_name","year_value","year_unit","year_start_month","month","variable","commodity_element","market_segment","geographic_extent","value","unit"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1984/85","Marketing year","August",NA,"Supply","Grapes","Dried","United States","     588.793890000000033069227356","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1984/85","Marketing year","August",NA,"Exports","Grapes","Dried","United States","     137.269000000000005456968211","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1984/85","Marketing year","August",NA,"Domestic availability","Grapes","Dried","United States","     451.524890000000027612259146","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1984/85","Marketing year","August",NA,"Per capita availability","Grapes","Dried","United States","       1.901413622045919904479661","pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1985/86","Marketing year","August",NA,"Shipments","Grapes","Dried","United States","     619.155201000000033673131838","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1985/86","Marketing year","August",NA,"Imports","Grapes","Dried","United States","       7.472000000000000419220214","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1985/86","Marketing year","August",NA,"Supply","Grapes","Dried","United States","     626.627201000000013664248399","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1985/86","Marketing year","August",NA,"Exports","Grapes","Dried","United States","     166.348999999999989540810930","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1985/86","Marketing year","August",NA,"Domestic availability","Grapes","Dried","United States","     460.278201000000024123437470","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1985/86","Marketing year","August",NA,"Per capita availability","Grapes","Dried","United States","       1.920722927916270084125472","pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1986/87","Marketing year","August",NA,"Shipments","Grapes","Dried","United States","     615.295249000000012529199012","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1986/87","Marketing year","August",NA,"Imports","Grapes","Dried","United States","      12.314000000000000056843419","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1986/87","Marketing year","August",NA,"Supply","Grapes","Dried","United States","     627.609248999999977058905642","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1986/87","Marketing year","August",NA,"Exports","Grapes","Dried","United States","     185.625000000000000000000000","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1986/87","Marketing year","August",NA,"Domestic availability","Grapes","Dried","United States","     441.984248999999977058905642","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1986/87","Marketing year","August",NA,"Per capita availability","Grapes","Dried","United States","       1.828012808953449974680439","pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1987/88","Marketing year","August",NA,"Shipments","Grapes","Dried","United States","     666.254104999999981373548508","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1987/88","Marketing year","August",NA,"Imports","Grapes","Dried","United States","      17.786000000000001364242053","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1987/88","Marketing year","August",NA,"Supply","Grapes","Dried","United States","     684.040105000000039581209421","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1987/88","Marketing year","August",NA,"Exports","Grapes","Dried","United States","     225.320999999999997953636921","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1987/88","Marketing year","August",NA,"Domestic availability","Grapes","Dried","United States","     458.719105000000013205863070","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1987/88","Marketing year","August",NA,"Per capita availability","Grapes","Dried","United States","       1.880142736524569979650323","pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1988/89","Marketing year","August",NA,"Shipments","Grapes","Dried","United States","     711.543469800000025315966923","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1988/89","Marketing year","August",NA,"Imports","Grapes","Dried","United States","      21.763999999999999346300683","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1988/89","Marketing year","August",NA,"Supply","Grapes","Dried","United States","     733.307469800000035320408642","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1988/89","Marketing year","August",NA,"Exports","Grapes","Dried","United States","     222.557999999999992724042386","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1988/89","Marketing year","August",NA,"Domestic availability","Grapes","Dried","United States","     510.749469800000042596366256","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1988/89","Marketing year","August",NA,"Per capita availability","Grapes","Dried","United States","       2.074328537429329877284090","pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1989/90","Marketing year","August",NA,"Shipments","Grapes","Dried","United States","     687.226840000000038344296627","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1989/90","Marketing year","August",NA,"Imports","Grapes","Dried","United States","      23.736000000000000653699317","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1989/90","Marketing year","August",NA,"Supply","Grapes","Dried","United States","     710.962840000000028339854907","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1989/90","Marketing year","August",NA,"Exports","Grapes","Dried","United States","     233.228000000000008640199667","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1989/90","Marketing year","August",NA,"Domestic availability","Grapes","Dried","United States","     477.734840000000019699655240","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1989/90","Marketing year","August",NA,"Per capita availability","Grapes","Dried","United States","       1.921244917738750057623065","pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1990/91","Marketing year","August",NA,"Shipments","Grapes","Dried","United States","     722.991498999999976149410941","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1990/91","Marketing year","August",NA,"Imports","Grapes","Dried","United States","      23.384000000000000341060513","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1990/91","Marketing year","August",NA,"Supply","Grapes","Dried","United States","     746.375498999999990701326169","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1990/91","Marketing year","August",NA,"Exports","Grapes","Dried","United States","     294.547000000000025465851650","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1990/91","Marketing year","August",NA,"Domestic availability","Grapes","Dried","United States","     451.828498999999965235474519","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1990/91","Marketing year","August",NA,"Per capita availability","Grapes","Dried","United States","       1.797485346127380090308634","pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1991/92","Marketing year","August",NA,"Shipments","Grapes","Dried","United States","     712.489619999999945321178529","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1991/92","Marketing year","August",NA,"Imports","Grapes","Dried","United States","      18.091999999999998749444785","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1991/92","Marketing year","August",NA,"Supply","Grapes","Dried","United States","     730.581619999999929859768599","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1991/92","Marketing year","August",NA,"Exports","Grapes","Dried","United States","     279.271000000000015006662579","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1991/92","Marketing year","August",NA,"Domestic availability","Grapes","Dried","United States","     451.310619999999914853106020","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1991/92","Marketing year","August",NA,"Per capita availability","Grapes","Dried","United States","       1.770000000000000017763568","pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1992/93","Marketing year","August",NA,"Shipments","Grapes","Dried","United States","     678.509099999999989449861459","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1992/93","Marketing year","August",NA,"Imports","Grapes","Dried","United States","      14.771000000000000795807864","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1992/93","Marketing year","August",NA,"Supply","Grapes","Dried","United States","     693.280099999999947613105178","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1992/93","Marketing year","August",NA,"Exports","Grapes","Dried","United States","     277.536000000000001364242053","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1992/93","Marketing year","August",NA,"Domestic availability","Grapes","Dried","United States","     415.744099999999946248863125","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1992/93","Marketing year","August",NA,"Per capita availability","Grapes","Dried","United States","       1.610000000000000097699626","pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1993/94","Marketing year","August",NA,"Shipments","Grapes","Dried","United States","     743.385507599999982630833983","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1993/94","Marketing year","August",NA,"Imports","Grapes","Dried","United States","      15.330000000000000071054274","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1993/94","Marketing year","August",NA,"Supply","Grapes","Dried","United States","     758.715507600000023558095563","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1993/94","Marketing year","August",NA,"Exports","Grapes","Dried","United States","     275.810000000000002273736754","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1993/94","Marketing year","August",NA,"Domestic availability","Grapes","Dried","United States","     482.905507600000021284358809","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1993/94","Marketing year","August",NA,"Per capita availability","Grapes","Dried","United States","       1.850000000000000088817842","pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1994/95","Marketing year","August",NA,"Shipments","Grapes","Dried","United States","     697.664561400000025059853215","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1994/95","Marketing year","August",NA,"Imports","Grapes","Dried","United States","      22.370000000000000994759830","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1994/95","Marketing year","August",NA,"Supply","Grapes","Dried","United States","     720.034561400000029607326724","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1994/95","Marketing year","August",NA,"Exports","Grapes","Dried","United States","     266.480000000000018189894035","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1994/95","Marketing year","August",NA,"Domestic availability","Grapes","Dried","United States","     453.554561400000011417432688","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1994/95","Marketing year","August",NA,"Per capita availability","Grapes","Dried","United States","       1.709999999999999964472863","pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1995/96","Marketing year","August",NA,"Shipments","Grapes","Dried","United States","     678.600000000000022737367544","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1995/96","Marketing year","August",NA,"Imports","Grapes","Dried","United States","      26.519999999999999573674359","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1995/96","Marketing year","August",NA,"Supply","Grapes","Dried","United States","     705.120000000000004547473509","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1995/96","Marketing year","August",NA,"Exports","Grapes","Dried","United States","     261.519999999999981810105965","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1995/96","Marketing year","August",NA,"Domestic availability","Grapes","Dried","United States","     443.500000000000000000000000","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1995/96","Marketing year","August",NA,"Per capita availability","Grapes","Dried","United States","       1.659999999999999920063942","pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1996/97","Marketing year","August",NA,"Shipments","Grapes","Dried","United States","     659.629999999999995452526491","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1996/97","Marketing year","August",NA,"Imports","Grapes","Dried","United States","      25.960000000000000852651283","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1996/97","Marketing year","August",NA,"Supply","Grapes","Dried","United States","     685.590000000000031832314562","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1996/97","Marketing year","August",NA,"Exports","Grapes","Dried","United States","     259.740000000000009094947018","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1996/97","Marketing year","August",NA,"Domestic availability","Grapes","Dried","United States","     425.800000000000011368683772","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1996/97","Marketing year","August",NA,"Per capita availability","Grapes","Dried","United States","       1.570000000000000062172489","pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1997/98","Marketing year","August",NA,"Shipments","Grapes","Dried","United States","     674.700000000000045474735089","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1997/98","Marketing year","August",NA,"Imports","Grapes","Dried","United States","      24.699999999999999289457264","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1997/98","Marketing year","August",NA,"Supply","Grapes","Dried","United States","     699.399999999999977262632456","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1997/98","Marketing year","August",NA,"Exports","Grapes","Dried","United States","     265.899999999999977262632456","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1997/98","Marketing year","August",NA,"Domestic availability","Grapes","Dried","United States","     433.500000000000000000000000","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1997/98","Marketing year","August",NA,"Per capita availability","Grapes","Dried","United States","       1.580000000000000071054274","pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1998/99","Marketing year","August",NA,"Shipments","Grapes","Dried","United States","     640.299999999999954525264911","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1998/99","Marketing year","August",NA,"Imports","Grapes","Dried","United States","      54.600000000000001421085472","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1998/99","Marketing year","August",NA,"Supply","Grapes","Dried","United States","     694.899999999999977262632456","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1998/99","Marketing year","August",NA,"Exports","Grapes","Dried","United States","     244.000000000000000000000000","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1998/99","Marketing year","August",NA,"Domestic availability","Grapes","Dried","United States","     450.899999999999977262632456","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1998/99","Marketing year","August",NA,"Per capita availability","Grapes","Dried","United States","       1.620000000000000106581410","pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1999/2000","Marketing year","August",NA,"Shipments","Grapes","Dried","United States","     579.899999999999977262632456","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1999/2000","Marketing year","August",NA,"Imports","Grapes","Dried","United States","      38.200000000000002842170943","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1999/2000","Marketing year","August",NA,"Supply","Grapes","Dried","United States","     618.100000000000022737367544","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1999/2000","Marketing year","August",NA,"Exports","Grapes","Dried","United States","     175.000000000000000000000000","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1999/2000","Marketing year","August",NA,"Domestic availability","Grapes","Dried","United States","     443.000000000000000000000000","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","1999/2000","Marketing year","August",NA,"Per capita availability","Grapes","Dried","United States","       1.580000000000000071054274","pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2000/01","Marketing year","August",NA,"Shipments","Grapes","Dried","United States","     643.238000000000056388671510","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2000/01","Marketing year","August",NA,"Imports","Grapes","Dried","United States","      26.229238999999999748524715","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2000/01","Marketing year","August",NA,"Supply","Grapes","Dried","United States","     669.467239000000063242623582","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2000/01","Marketing year","August",NA,"Exports","Grapes","Dried","United States","     241.232176000000038129655877","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2000/01","Marketing year","August",NA,"Domestic availability","Grapes","Dried","United States","     428.235063000000025112967705","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2000/01","Marketing year","August",NA,"Per capita availability","Grapes","Dried","United States","       1.508292676339617166547669","pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2001/02","Marketing year","August",NA,"Shipments","Grapes","Dried","United States","     637.710000000000036379788071","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2001/02","Marketing year","August",NA,"Imports","Grapes","Dried","United States","      33.716969000000005962647265","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2001/02","Marketing year","August",NA,"Supply","Grapes","Dried","United States","     671.426969000000099185854197","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2001/02","Marketing year","August",NA,"Exports","Grapes","Dried","United States","     250.268409000000019659637474","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2001/02","Marketing year","August",NA,"Domestic availability","Grapes","Dried","United States","     421.158560000000079526216723","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2001/02","Marketing year","August",NA,"Per capita availability","Grapes","Dried","United States","       1.468538454038941232226989","pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2002/03","Marketing year","August",NA,"Shipments","Grapes","Dried","United States","     667.081999999999993633537088","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2002/03","Marketing year","August",NA,"Imports","Grapes","Dried","United States","      32.333409000000003175046004","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2002/03","Marketing year","August",NA,"Supply","Grapes","Dried","United States","     699.415408999999954176018946","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2002/03","Marketing year","August",NA,"Exports","Grapes","Dried","United States","     255.511973999999980833308655","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2002/03","Marketing year","August",NA,"Domestic availability","Grapes","Dried","United States","     443.903434999999944921000861","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2002/03","Marketing year","August",NA,"Per capita availability","Grapes","Dried","United States","       1.533252085993354274506828","pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2003/04","Marketing year","August",NA,"Shipments","Grapes","Dried","United States","     640.600000000000022737367544","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2003/04","Marketing year","August",NA,"Imports","Grapes","Dried","United States","      22.939142000000000365389496","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2003/04","Marketing year","August",NA,"Supply","Grapes","Dried","United States","     663.539141999999969812051859","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2003/04","Marketing year","August",NA,"Exports","Grapes","Dried","United States","     264.311581999999987147020875","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2003/04","Marketing year","August",NA,"Domestic availability","Grapes","Dried","United States","     399.227559999999982665030984","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2003/04","Marketing year","August",NA,"Per capita availability","Grapes","Dried","United States","       1.366319783892701478222875","pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2004/05","Marketing year","August",NA,"Shipments","Grapes","Dried","United States","     651.546000000000049112713896","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2004/05","Marketing year","August",NA,"Imports","Grapes","Dried","United States","      44.340361999999991837739799","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2004/05","Marketing year","August",NA,"Supply","Grapes","Dried","United States","     695.886362000000076477590483","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2004/05","Marketing year","August",NA,"Exports","Grapes","Dried","United States","     251.123000999999959503838909","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2004/05","Marketing year","August",NA,"Domestic availability","Grapes","Dried","United States","     444.763361000000145395461004","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2004/05","Marketing year","August",NA,"Per capita availability","Grapes","Dried","United States","       1.508111628510385049395381","pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2005/06","Marketing year","August",NA,"Shipments","Grapes","Dried","United States","     623.251999999999952706275508","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2005/06","Marketing year","August",NA,"Imports","Grapes","Dried","United States","      47.663153000000001213720680","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2005/06","Marketing year","August",NA,"Supply","Grapes","Dried","United States","     670.915152999999918392859399","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2005/06","Marketing year","August",NA,"Exports","Grapes","Dried","United States","     241.451209000000005744368536","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2005/06","Marketing year","August",NA,"Domestic availability","Grapes","Dried","United States","     429.463943999999912648490863","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2005/06","Marketing year","August",NA,"Per capita availability","Grapes","Dried","United States","       1.442865485590011154215517","pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2006/07","Marketing year","August",NA,"Shipments","Grapes","Dried","United States","     636.333999999999946339812595","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2006/07","Marketing year","August",NA,"Imports","Grapes","Dried","United States","      63.639608000000009724317351","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2006/07","Marketing year","August",NA,"Supply","Grapes","Dried","United States","     699.973608000000012907548808","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2006/07","Marketing year","August",NA,"Exports","Grapes","Dried","United States","     247.401494999999982837834978","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2006/07","Marketing year","August",NA,"Domestic availability","Grapes","Dried","United States","     452.572113000000058491423260","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2006/07","Marketing year","August",NA,"Per capita availability","Grapes","Dried","United States","       1.505690408228634868947893","pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2007/08","Marketing year","August",NA,"Shipments","Grapes","Dried","United States","     731.302000000000020918378141","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2007/08","Marketing year","August",NA,"Imports","Grapes","Dried","United States","      47.680899000000003695731721","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2007/08","Marketing year","August",NA,"Supply","Grapes","Dried","United States","     778.982898999999974876118358","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2007/08","Marketing year","August",NA,"Exports","Grapes","Dried","United States","     335.947969000000057349097915","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2007/08","Marketing year","August",NA,"Domestic availability","Grapes","Dried","United States","     443.034929999999917527020443","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2007/08","Marketing year","August",NA,"Per capita availability","Grapes","Dried","United States","       1.459721538917181815619983","pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2008/09","Marketing year","August",NA,"Shipments","Grapes","Dried","United States","     694.392000000000052750692703","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2008/09","Marketing year","August",NA,"Imports","Grapes","Dried","United States","      42.540956999999998799921741","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2008/09","Marketing year","August",NA,"Supply","Grapes","Dried","United States","     736.932957000000101288605947","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2008/09","Marketing year","August",NA,"Exports","Grapes","Dried","United States","     318.115479999999990923242876","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2008/09","Marketing year","August",NA,"Domestic availability","Grapes","Dried","United States","     418.817477000000110365363071","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2008/09","Marketing year","August",NA,"Per capita availability","Grapes","Dried","United States","       1.367756104802831940148167","pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2009/10","Marketing year","August",NA,"Shipments","Grapes","Dried","United States","     735.783999999999991814547684","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2009/10","Marketing year","August",NA,"Imports","Grapes","Dried","United States","      46.567324999999996748556441","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2009/10","Marketing year","August",NA,"Supply","Grapes","Dried","United States","     782.351324999999974352249410","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2009/10","Marketing year","August",NA,"Exports","Grapes","Dried","United States","     370.423354000000074393028626","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2009/10","Marketing year","August",NA,"Domestic availability","Grapes","Dried","United States","     411.927970999999899959220784","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2009/10","Marketing year","August",NA,"Per capita availability","Grapes","Dried","United States","       1.333819957295791613915981","pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2010/11","Marketing year","August",NA,"Shipments","Grapes","Dried","United States","     687.981999999999970896169543","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2010/11","Marketing year","August",NA,"Imports","Grapes","Dried","United States","      42.770450999999994223799149","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2010/11","Marketing year","August",NA,"Supply","Grapes","Dried","United States","     730.752450999999950909113977","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2010/11","Marketing year","August",NA,"Exports","Grapes","Dried","United States","     323.060669000000018513674149","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2010/11","Marketing year","August",NA,"Domestic availability","Grapes","Dried","United States","     407.691781999999932395439828","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2010/11","Marketing year","August",NA,"Per capita availability","Grapes","Dried","United States","       1.312794191411653210721511","pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2011/12","Marketing year","August",NA,"Shipments","Grapes","Dried","United States","     666.081999999999993633537088","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2011/12","Marketing year","August",NA,"Imports","Grapes","Dried","United States","      39.711966999999994243353285","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2011/12","Marketing year","August",NA,"Supply","Grapes","Dried","United States","     705.793966999999952349753585","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2011/12","Marketing year","August",NA,"Exports","Grapes","Dried","United States","     293.877393999999981133441906","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2011/12","Marketing year","August",NA,"Domestic availability","Grapes","Dried","United States","     411.916572999999971216311678","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2011/12","Marketing year","August",NA,"Per capita availability","Grapes","Dried","United States","       1.316784886058239401052106","pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2012/13","Marketing year","August",NA,"Shipments","Grapes","Dried","United States","     651.552000000000020918378141","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2012/13","Marketing year","August",NA,"Imports","Grapes","Dried","United States","      36.582052410000002851120371","million pounds"
