"table_name","year_value","year_unit","year_start_month","month","variable","commodity_element","market_segment","geographic_extent","value","unit"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","2023","Calendar year","January",NA,"Import share","Apples","Fresh","United States","       2.838385768580752532841416","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","2023","Calendar year","January",NA,"Import share","Apricots","Fresh","United States","       4.535147421303654446944620","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","2023","Calendar year","January",NA,"Import share","Avocados","Fresh","United States","      91.910421339829923681463697","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","2023","Calendar year","January",NA,"Import share","Bananas","Fresh","United States","     100.000000000000000000000000","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","2023","Calendar year","January",NA,"Import share","Blueberries","Fresh","United States","      63.670831145137029238867399","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","2023","Calendar year","January",NA,"Import share","Cherries","Fresh","United States","       7.075434365668936464999206","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","2023","Calendar year","January",NA,"Import share","Cranberries","Fresh","United States","       0.000000000000000000000000","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","2023","Calendar year","January",NA,"Import share","Grapes","Fresh","United States","      62.662160772073391967751377","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","2023","Calendar year","January",NA,"Import share","Kiwifruit","Fresh","United States","      76.311253799952510235016234","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","2023","Calendar year","January",NA,"Import share","Mangoes","Fresh","United States","     100.000000000000000000000000","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","2023","Calendar year","January",NA,"Import share","Papayas","Fresh","United States","      99.295050710401099536284164","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","2023","Calendar year","January",NA,"Import share","Peaches and nectarines","Fresh","United States","       8.835959625842638942572194","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","2023","Calendar year","January",NA,"Import share","Pears","Fresh","United States","      19.553456659246645443772650","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","2023","Calendar year","January",NA,"Import share","Pineapples","Fresh","United States","     100.000000000000000000000000","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","2023","Calendar year","January",NA,"Import share","Plums","Fresh","United States","      28.135446702086507997364606","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","2023","Calendar year","January",NA,"Import share","Raspberries","Fresh","United States","      91.439276070971715171253891","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","2023","Calendar year","January",NA,"Import share","Strawberries","Fresh","United States","      23.225798921690241627402429","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","2023","Calendar year","January",NA,"Import share","Grapefruit","Fresh","United States","      11.409800000000000608224582","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","2023","Calendar year","January",NA,"Import share","Lemons","Fresh","United States","      22.739999999999998436805981","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","2023","Calendar year","January",NA,"Import share","Limes","Fresh","United States","     100.000000000000000000000000","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","2023","Calendar year","January",NA,"Import share","Oranges","Fresh","United States","      17.961999999999999744204615","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","2023","Calendar year","January",NA,"Import share","Tangerines","Fresh","United States","      45.460000000000000852651283","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","2023","Calendar year","January",NA,"Import share","Citrus and noncitrus fruit","Fresh","United States","      58.819914784973462928974186","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","2023","Calendar year","January",NA,"Import share","Citrus and noncitrus fruit excluding bananas","Fresh","United States","      46.774605745883917506944272","percent of fresh fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1975","Calendar year","January",NA,"Import share","Apricots","Canned","United States","       0.102157567832625043036110","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1975","Calendar year","January",NA,"Import share","Sweet cherries","Canned","United States","       0.000000000000000000000000","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1975","Calendar year","January",NA,"Import share","Tart cherries","Canned","United States","       0.000000000000000000000000","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1975","Calendar year","January",NA,"Import share","Olives","Canned","United States","      38.797328202708094124773197","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1975","Calendar year","January",NA,"Import share","Peaches","Canned","United States","       0.013099292638197534976996","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1975","Calendar year","January",NA,"Import share","Pears","Canned","United States","       0.000000000000000000000000","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1975","Calendar year","January",NA,"Import share","Plums","Canned","United States","       3.987089424719955754738976","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1975","Calendar year","January",NA,"Import share","Apples","Canned","United States","       0.456353166019788869522955","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1975","Calendar year","January",NA,"Import share","Pineapples","Canned","United States","      41.145811384521458364815771","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1975","Calendar year","January",NA,"Import share","Noncitrus fruit","Canned","United States","      12.492369573420537776087258","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1976","Calendar year","January",NA,"Import share","Apricots","Canned","United States","       0.162087689439987053807712","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1976","Calendar year","January",NA,"Import share","Sweet cherries","Canned","United States","       0.000000000000000000000000","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1976","Calendar year","January",NA,"Import share","Tart cherries","Canned","United States","       0.000000000000000000000000","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1976","Calendar year","January",NA,"Import share","Olives","Canned","United States","      37.663764545288067608908023","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1976","Calendar year","January",NA,"Import share","Peaches","Canned","United States","       0.000000000000000000000000","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1976","Calendar year","January",NA,"Import share","Pears","Canned","United States","       0.000000000000000000000000","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1976","Calendar year","January",NA,"Import share","Plums","Canned","United States","       2.895832758763341452379336","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1976","Calendar year","January",NA,"Import share","Apples","Canned","United States","       0.588582637807776198890508","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1976","Calendar year","January",NA,"Import share","Pineapples","Canned","United States","      47.803251065339082970240270","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1976","Calendar year","January",NA,"Import share","Noncitrus fruit","Canned","United States","      14.653078052335974490461012","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1977","Calendar year","January",NA,"Import share","Apricots","Canned","United States","       0.041030690956835716431961","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1977","Calendar year","January",NA,"Import share","Sweet cherries","Canned","United States","       0.000000000000000000000000","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1977","Calendar year","January",NA,"Import share","Tart cherries","Canned","United States","       0.000000000000000000000000","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1977","Calendar year","January",NA,"Import share","Olives","Canned","United States","      57.036686607251873226687167","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1977","Calendar year","January",NA,"Import share","Peaches","Canned","United States","       0.006196785107886028029500","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1977","Calendar year","January",NA,"Import share","Pears","Canned","United States","       0.010115314586283631267949","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1977","Calendar year","January",NA,"Import share","Plums","Canned","United States","       3.509866625068247536489707","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1977","Calendar year","January",NA,"Import share","Apples","Canned","United States","       0.784115883279215331036482","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1977","Calendar year","January",NA,"Import share","Pineapples","Canned","United States","      50.190622887380122563172336","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1977","Calendar year","January",NA,"Import share","Noncitrus fruit","Canned","United States","      15.452638399531315016588451","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1978","Calendar year","January",NA,"Import share","Apricots","Canned","United States","       0.436414419132408193391370","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1978","Calendar year","January",NA,"Import share","Sweet cherries","Canned","United States","       0.000000000000000000000000","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1978","Calendar year","January",NA,"Import share","Tart cherries","Canned","United States","       0.000000000000000000000000","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1978","Calendar year","January",NA,"Import share","Olives","Canned","United States","      52.929544525464166326855775","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1978","Calendar year","January",NA,"Import share","Peaches","Canned","United States","       0.006793201364074833228934","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1978","Calendar year","January",NA,"Import share","Pears","Canned","United States","       0.000000000000000000000000","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1978","Calendar year","January",NA,"Import share","Plums","Canned","United States","       4.551183307659991683635781","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1978","Calendar year","January",NA,"Import share","Apples","Canned","United States","       1.188586818180858317717252","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1978","Calendar year","January",NA,"Import share","Pineapples","Canned","United States","      51.266081122343564402399352","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1978","Calendar year","January",NA,"Import share","Noncitrus fruit","Canned","United States","      16.729351864778642777764617","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1979","Calendar year","January",NA,"Import share","Apricots","Canned","United States","       0.318587292918259601393061","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1979","Calendar year","January",NA,"Import share","Sweet cherries","Canned","United States","       0.000000000000000000000000","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1979","Calendar year","January",NA,"Import share","Tart cherries","Canned","United States","       0.000000000000000000000000","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1979","Calendar year","January",NA,"Import share","Olives","Canned","United States","      38.885814073324809214682318","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1979","Calendar year","January",NA,"Import share","Peaches","Canned","United States","       0.032851079486471923551960","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1979","Calendar year","January",NA,"Import share","Pears","Canned","United States","       0.000000000000000000000000","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1979","Calendar year","January",NA,"Import share","Plums","Canned","United States","       3.996238834038551068772449","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1979","Calendar year","January",NA,"Import share","Apples","Canned","United States","       0.910908870625565580958494","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1979","Calendar year","January",NA,"Import share","Pineapples","Canned","United States","      54.688933038709407696842391","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1979","Calendar year","January",NA,"Import share","Noncitrus fruit","Canned","United States","      15.505396026039147017172581","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1980","Calendar year","January",NA,"Import share","Apricots","Canned","United States","       0.093527871305649087907419","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1980","Calendar year","January",NA,"Import share","Sweet cherries","Canned","United States","       0.000000000000000000000000","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1980","Calendar year","January",NA,"Import share","Tart cherries","Canned","United States","       0.000000000000000000000000","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1980","Calendar year","January",NA,"Import share","Olives","Canned","United States","      27.898024780963236679554029","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1980","Calendar year","January",NA,"Import share","Peaches","Canned","United States","       0.038447736709899010820735","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1980","Calendar year","January",NA,"Import share","Pears","Canned","United States","       0.000000000000000000000000","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1980","Calendar year","January",NA,"Import share","Plums","Canned","United States","       4.447739065974796623947896","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1980","Calendar year","January",NA,"Import share","Apples","Canned","United States","       0.521412481949809714087962","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1980","Calendar year","January",NA,"Import share","Pineapples","Canned","United States","      58.245761327294246711971937","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1980","Calendar year","January",NA,"Import share","Noncitrus fruit","Canned","United States","      16.079437001044567523422302","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1981","Calendar year","January",NA,"Import share","Apricots","Canned","United States","       0.313518936543767279268025","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1981","Calendar year","January",NA,"Import share","Sweet cherries","Canned","United States","       0.000000000000000000000000","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1981","Calendar year","January",NA,"Import share","Tart cherries","Canned","United States","       0.000000000000000000000000","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1981","Calendar year","January",NA,"Import share","Olives","Canned","United States","      48.606053249170514618526795","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1981","Calendar year","January",NA,"Import share","Peaches","Canned","United States","       0.031236821965733196221349","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1981","Calendar year","January",NA,"Import share","Pears","Canned","United States","       0.000000000000000000000000","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1981","Calendar year","January",NA,"Import share","Plums","Canned","United States","       3.445454153925664453339550","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1981","Calendar year","January",NA,"Import share","Apples","Canned","United States","       1.500125832545251114424900","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1981","Calendar year","January",NA,"Import share","Pineapples","Canned","United States","      58.531923018401386116238427","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1981","Calendar year","January",NA,"Import share","Noncitrus fruit","Canned","United States","      17.576357155859255954055698","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1982","Calendar year","January",NA,"Import share","Apricots","Canned","United States","       1.388426080195490408542014","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1982","Calendar year","January",NA,"Import share","Sweet cherries","Canned","United States","       0.000000000000000000000000","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1982","Calendar year","January",NA,"Import share","Tart cherries","Canned","United States","       0.000000000000000000000000","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1982","Calendar year","January",NA,"Import share","Olives","Canned","United States","      31.632928792133185424972908","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1982","Calendar year","January",NA,"Import share","Peaches","Canned","United States","       0.065537241537503690413935","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1982","Calendar year","January",NA,"Import share","Pears","Canned","United States","       0.010574177857671564553788","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1982","Calendar year","January",NA,"Import share","Plums","Canned","United States","       4.136504653567735445562903","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1982","Calendar year","January",NA,"Import share","Apples","Canned","United States","       0.550791271421333550328825","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1982","Calendar year","January",NA,"Import share","Pineapples","Canned","United States","      57.540261022594471285174222","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1982","Calendar year","January",NA,"Import share","Noncitrus fruit","Canned","United States","      16.680774140309122088865479","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1983","Calendar year","January",NA,"Import share","Apricots","Canned","United States","       9.354667560246850754879233","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1983","Calendar year","January",NA,"Import share","Sweet cherries","Canned","United States","       0.000000000000000000000000","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1983","Calendar year","January",NA,"Import share","Tart cherries","Canned","United States","       0.000000000000000000000000","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1983","Calendar year","January",NA,"Import share","Olives","Canned","United States","      49.847046827202142083024228","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1983","Calendar year","January",NA,"Import share","Peaches","Canned","United States","       5.143125844942102453671851","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1983","Calendar year","January",NA,"Import share","Pears","Canned","United States","       0.245006533507560186890828","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1983","Calendar year","January",NA,"Import share","Plums","Canned","United States","       6.410506541503847799390314","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1983","Calendar year","January",NA,"Import share","Apples","Canned","United States","       0.744790977206115534237085","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1983","Calendar year","January",NA,"Import share","Pineapples","Canned","United States","      53.363143832781311459712015","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1983","Calendar year","January",NA,"Import share","Noncitrus fruit","Canned","United States","      18.864410109925522363027994","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1984","Calendar year","January",NA,"Import share","Apricots","Canned","United States","       6.155220498518390037645531","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1984","Calendar year","January",NA,"Import share","Sweet cherries","Canned","United States","       0.000000000000000000000000","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1984","Calendar year","January",NA,"Import share","Tart cherries","Canned","United States","       0.000000000000000000000000","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1984","Calendar year","January",NA,"Import share","Olives","Canned","United States","      40.739040624282758074059529","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1984","Calendar year","January",NA,"Import share","Peaches","Canned","United States","       4.928370811326420408704507","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1984","Calendar year","January",NA,"Import share","Pears","Canned","United States","       1.803952778883140872778768","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1984","Calendar year","January",NA,"Import share","Plums","Canned","United States","       8.688097306689837040494240","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1984","Calendar year","January",NA,"Import share","Apples","Canned","United States","       0.232024079206614830539479","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1984","Calendar year","January",NA,"Import share","Pineapples","Canned","United States","      60.247294847676890583443310","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1984","Calendar year","January",NA,"Import share","Noncitrus fruit","Canned","United States","      19.869434725817772147138385","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1985","Calendar year","January",NA,"Import share","Apricots","Canned","United States","       4.138725901089689962475404","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1985","Calendar year","January",NA,"Import share","Sweet cherries","Canned","United States","       0.000000000000000000000000","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1985","Calendar year","January",NA,"Import share","Tart cherries","Canned","United States","       0.000000000000000000000000","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1985","Calendar year","January",NA,"Import share","Olives","Canned","United States","      46.036709558383051898999838","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1985","Calendar year","January",NA,"Import share","Peaches","Canned","United States","       5.604490653298264568604736","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1985","Calendar year","January",NA,"Import share","Pears","Canned","United States","       4.680187207488298639646018","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1985","Calendar year","January",NA,"Import share","Plums","Canned","United States","       5.186721991701244149908234","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1985","Calendar year","January",NA,"Import share","Apples","Canned","United States","       0.357393062424512519825726","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1985","Calendar year","January",NA,"Import share","Pineapples","Canned","United States","      66.733045836059389444017143","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1985","Calendar year","January",NA,"Import share","Noncitrus fruit","Canned","United States","      23.550923880237188967612383","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1986","Calendar year","January",NA,"Import share","Apricots","Canned","United States","      10.345500683193440849549916","percent of canned fruit availability"
"Table H-2--Import share, canned fruit: Percent of domestic canned fruit availability accounted for by imports, 1975 to date","1986","Calendar year","January",NA,"Import share","Sweet cherries","Canned","United States","       0.000000000000000000000000","percent of canned fruit availability"
